Episode,Total_Reward,Avg_SINR,Avg_Detection_Rate_Episode,Steps,Epsilon_End_Episode
434,260.13959884643555,10.975482,100.0,11,0.9516260000000223
435,-14.085688591003418,-9.694212,100.0,2,0.951600666666689
436,145.77678775787354,13.377187,71.42857142857143,7,0.9515120000000223
437,63.677772521972656,8.017671,100.0,3,0.9514740000000224
438,-17.79346227645874,3.0625432,100.0,5,0.951410666666689
439,112.85999965667725,8.729898,75.0,8,0.9513093333333558
440,179.76889896392822,12.7504225,85.71428571428571,7,0.9512206666666891
441,-10.137853622436523,-12.534481,100.0,1,0.9512080000000225
442,-61.34281063079834,-1.1854372,25.0,4,0.9511573333333558
443,291.95490646362305,13.596742,85.71428571428571,14,0.9509800000000226
444,73.67633628845215,0.4933698,100.0,7,0.950891333333356
445,7.03130578994751,4.890109,75.0,8,0.9507900000000227
446,-14.920761108398438,-9.809478,100.0,2,0.9507646666666894
447,-4.147634506225586,-10.199072,100.0,1,0.9507520000000227
448,-42.21766662597656,-3.2392225,0.0,2,0.9507266666666894
449,12.622479438781738,-1.3389766,80.0,5,0.9506633333333561
450,-28.40597975254059,-5.331191,66.66666666666666,3,0.9506253333333561
451,136.3385763168335,5.8273563,75.0,12,0.9504733333333562
452,194.72329330444336,13.473995,92.3076923076923,13,0.9503086666666896
453,616.308687210083,19.62443,84.21052631578947,19,0.950068000000023
454,242.95267486572266,21.549723,100.0,6,0.949992000000023
455,114.51418781280518,13.481166,80.0,5,0.9499286666666897
456,-30.0855712890625,-25.999998,100.0,1,0.9499160000000231
457,-2.8535079956054688,-8.115097,100.0,1,0.9499033333333564
458,-39.00867986679077,1.8631306,57.14285714285714,7,0.9498146666666898
459,382.1459321975708,16.03424,61.904761904761905,21,0.9495486666666899
460,35.43364143371582,3.6408494,75.0,8,0.9494473333333566
461,-72.73924255371094,-22.653309,50.0,2,0.9494220000000233
462,529.5426833629608,16.69779,84.0,25,0.9491053333333568
463,227.47528266906738,14.330019,88.88888888888889,9,0.9489913333333568
464,77.79905414581299,4.493558,100.0,5,0.9489280000000235
465,3.2595481872558594,-5.057108,100.0,2,0.9489026666666902
466,77.12529730796814,8.338295,80.0,5,0.9488393333333569
467,178.29112339019775,11.6223345,100.0,7,0.9487506666666903
468,48.66043281555176,6.88199,75.0,4,0.9487000000000236
469,189.58079302310944,10.840131,80.0,10,0.948573333333357
470,187.6017074584961,18.277313,62.5,8,0.9484720000000237
471,-30.058551788330078,5.3779836,66.66666666666666,3,0.9484340000000238
472,9.10344409942627,-0.45524597,75.0,4,0.9483833333333571
473,481.5293912887573,10.470101,86.36363636363636,22,0.9481046666666906
474,18.358505249023438,-1.1781425,100.0,3,0.9480666666666906
475,-53.34613513946533,-14.9650545,50.0,2,0.9480413333333573
476,208.97454929351807,9.238512,66.66666666666666,18,0.9478133333333574
477,-100.80538749694824,-8.958573,33.33333333333333,3,0.9477753333333574
478,22.97085189819336,6.5569687,87.5,8,0.9476740000000241
479,629.7187900543213,14.021392,80.0,25,0.9473573333333576
480,-2.6074929237365723,5.4565268,80.0,5,0.9472940000000243
481,-29.395193099975586,-25.999998,100.0,1,0.9472813333333576
482,-13.268019199371338,7.5894656,50.0,4,0.947230666666691
483,-58.442195892333984,-25.999998,0.0,1,0.9472180000000243
484,-2.937018394470215,-8.343405,100.0,1,0.9472053333333577
485,331.3817958831787,23.0,87.5,8,0.9471040000000244
486,73.92814469337463,6.8470407,85.71428571428571,7,0.9470153333333577
487,-5.736941337585449,5.855516,85.71428571428571,7,0.9469266666666911
488,501.8060476779938,12.040124,90.0,20,0.9466733333333579
489,-20.919694900512695,-3.2757957,66.66666666666666,3,0.9466353333333579
490,-5.252702713012695,7.565886,83.33333333333334,6,0.946559333333358
491,52.560686111450195,3.1665092,100.0,4,0.9465086666666913
492,126.98544692993164,8.14171,53.333333333333336,15,0.9463186666666914
493,-39.68276357650757,-0.5166416,33.33333333333333,3,0.9462806666666914
494,-2.187744140625,-6.1022663,100.0,2,0.9462553333333581
495,51.623207092285156,12.434886,66.66666666666666,3,0.9462173333333581
496,327.43627405166626,19.368734,90.9090909090909,11,0.9460780000000248
497,23.03474235534668,6.7644787,66.66666666666666,3,0.9460400000000249
498,140.0833122730255,14.664344,66.66666666666666,9,0.9459260000000249
499,638.3800764083862,20.85182,66.66666666666666,24,0.945622000000025
500,-49.99464416503906,-23.329763,100.0,1,0.9456093333333584
