Episode,Step,True_Attacker_Range,Detection_Outcome,Detection_Confidence,ISAC_Effort,User_SINR,Current_Epsilon
103,2,45.362373,1,0.7472014,0.8999999999999999,30.0,0.9891066666666717
103,3,45.342552,0,0.0,0.8999999999999999,30.0,0.989094000000005
103,4,44.903687,1,0.7499854,0.8999999999999999,30.0,0.9890813333333384
103,5,45.087822,1,0.67974377,1.0,30.0,0.9890686666666717
103,6,45.04717,1,0.78080696,0.8,1.3565142,0.989056000000005
103,7,45.018177,1,0.860588,0.6000000000000001,30.0,0.9890433333333384
103,8,45.24862,1,0.7539217,0.6000000000000001,11.940845,0.9890306666666717
103,9,45.30997,1,0.7900959,0.6000000000000001,30.0,0.9890180000000051
103,10,45.24385,1,0.7809042,0.6000000000000001,-20.595257,0.9890053333333384
104,1,43.09668,1,0.79651076,0.7,30.0,0.9889926666666717
104,2,43.38644,1,0.67517227,0.8999999999999999,-19.810768,0.9889800000000051
104,3,43.40821,1,0.71486557,0.8999999999999999,23.271303,0.9889673333333384
104,4,43.45653,1,0.85772914,0.8999999999999999,16.081036,0.9889546666666718
104,5,43.33228,1,0.7875942,0.8999999999999999,24.509087,0.9889420000000051
104,6,43.24421,1,0.90757585,1.0,22.112043,0.9889293333333384
104,7,43.477192,1,0.78186226,1.0,30.0,0.9889166666666718
104,8,43.430256,1,0.7684968,1.0,30.0,0.9889040000000051
104,9,43.008064,1,0.77080625,0.8,30.0,0.9888913333333385
104,10,42.65096,1,0.8156651,0.6000000000000001,30.0,0.9888786666666718
104,11,42.53337,0,0.0,0.8,10.657779,0.9888660000000051
104,12,42.201916,0,0.0,0.6000000000000001,30.0,0.9888533333333385
104,13,42.405403,1,0.7862369,0.4000000000000001,12.209436,0.9888406666666718
104,14,42.316673,1,0.87737054,0.4000000000000001,26.593328,0.9888280000000051
104,15,42.09791,1,0.7861639,0.3,30.0,0.9888153333333385
104,16,41.84838,1,0.8561715,0.3,30.0,0.9888026666666718
104,17,41.927475,1,0.8820923,0.3,24.994057,0.9887900000000052
104,18,41.93807,0,0.0,0.5,-5.2500787,0.9887773333333385
104,19,42.063988,1,0.7602384,0.5,16.438463,0.9887646666666718
104,20,41.993114,1,0.78749514,0.5,1.5975019,0.9887520000000052
104,21,42.393867,1,0.8781598,0.5,-13.646612,0.9887393333333385
104,22,42.409454,1,0.67399323,0.5,5.913725,0.9887266666666719
104,23,42.10751,1,0.8519432,0.5,7.0726104,0.9887140000000052
104,24,42.120518,0,0.0,0.3,7.8141823,0.9887013333333385
104,25,42.050064,0,0.0,0.5,-4.501409,0.9886886666666719
104,26,41.891853,1,0.76316094,0.5,15.229057,0.9886760000000052
104,27,41.882893,1,0.77124697,0.5,30.0,0.9886633333333386
104,28,41.92525,1,0.82597893,0.3,30.0,0.9886506666666719
104,29,41.976837,1,0.82638067,0.5,30.0,0.9886380000000052
104,30,41.65442,1,0.77389115,0.5,28.018843,0.9886253333333386
104,31,41.57044,0,0.0,0.3,30.0,0.9886126666666719
104,32,41.751575,1,0.7659284,0.5,30.0,0.9886000000000053
104,33,41.767036,1,0.8229463,0.5,30.0,0.9885873333333386
104,34,41.708458,1,0.8286413,0.3,17.906433,0.9885746666666719
104,35,41.699413,1,0.88977987,0.3,11.427,0.9885620000000053
104,36,41.3667,0,0.0,0.3,30.0,0.9885493333333386
104,37,41.235752,0,0.0,0.3,30.0,0.988536666666672
104,38,41.373592,1,0.8493584,0.3,30.0,0.9885240000000053
104,39,41.2764,1,0.84596366,0.3,30.0,0.9885113333333386
104,40,41.64625,1,0.8545569,0.3,27.055576,0.988498666666672
104,41,41.92402,1,0.83108085,0.5,30.0,0.9884860000000053
104,42,42.00093,1,0.8707923,0.7,-25.999998,0.9884733333333386
105,1,44.163807,1,0.79106504,0.7,30.0,0.988460666666672
105,2,44.161396,1,0.8160638,0.7,-1.5498617,0.9884480000000053
105,3,44.574623,1,0.8133424,0.7,30.0,0.9884353333333387
105,4,44.386303,1,0.80431134,0.7,30.0,0.988422666666672
105,5,44.305874,0,0.0,0.7,14.096253,0.9884100000000053
105,6,44.183453,1,0.7932372,0.49999999999999994,30.0,0.9883973333333387
105,7,44.25236,1,0.68501496,0.49999999999999994,6.5840535,0.988384666666672
105,8,44.436127,0,0.0,0.3,30.0,0.9883720000000054
105,9,44.53542,1,0.76456827,0.3,-10.410924,0.9883593333333387
105,10,44.49538,0,0.0,0.3,-6.0273,0.988346666666672
105,11,44.764736,0,0.0,0.3,6.3386707,0.9883340000000054
105,12,45.122128,1,0.7417367,0.5,30.0,0.9883213333333387
105,13,45.13567,1,0.78416204,0.5,-21.3145,0.988308666666672
106,1,47.533863,1,0.7974383,0.7,15.130932,0.9882960000000054
106,2,47.451244,1,0.7118815,0.7,22.843567,0.9882833333333387
106,3,47.280087,1,0.7677718,0.8999999999999999,14.603288,0.9882706666666721
106,4,47.352055,1,0.8116376,0.7,-1.0215672,0.9882580000000054
106,5,47.207478,1,0.7671738,0.7,13.78898,0.9882453333333387
106,6,46.90499,0,0.0,0.7,30.0,0.9882326666666721
106,7,46.942875,1,0.6084341,0.49999999999999994,28.010582,0.9882200000000054
106,8,46.98583,0,0.0,0.3,30.0,0.9882073333333388
106,9,46.98287,0,0.0,0.3,-11.866979,0.9881946666666721
106,10,46.983196,0,0.0,0.3,19.12439,0.9881820000000054
106,11,47.138927,1,0.7473645,0.3,-25.999998,0.9881693333333388
107,1,37.862633,1,0.75862247,0.7,4.4169273,0.9881566666666721
107,2,37.88244,1,0.77988493,0.7,7.367876,0.9881440000000055
107,3,37.77881,1,0.88525176,0.7,-0.34006467,0.9881313333333388
107,4,37.908493,1,0.8566337,0.49999999999999994,4.4421597,0.9881186666666721
107,5,38.098026,1,0.85696477,0.49999999999999994,21.436016,0.9881060000000055
107,6,37.690456,1,0.9439149,0.3,18.967894,0.9880933333333388
107,7,37.945942,1,0.80854505,0.3,16.872896,0.9880806666666722
107,8,37.793068,1,0.87652636,0.3,-11.097443,0.9880680000000055
108,1,37.572136,1,0.8310712,0.8999999999999999,25.809591,0.9880553333333388
108,2,37.559868,1,0.84935915,0.7,28.026455,0.9880426666666722
108,3,37.576527,1,0.8340614,0.7,17.655163,0.9880300000000055
108,4,37.326244,1,0.85680515,0.8999999999999999,29.021526,0.9880173333333389
108,5,37.48502,1,0.927976,0.8999999999999999,3.3505237,0.9880046666666722
108,6,37.41953,1,0.81869787,0.8999999999999999,19.383986,0.9879920000000055
108,7,37.407307,1,0.86152637,0.8999999999999999,24.151855,0.9879793333333389
108,8,37.385384,1,0.8480347,0.8999999999999999,21.697052,0.9879666666666722
108,9,37.366222,1,0.84302986,0.8999999999999999,11.623709,0.9879540000000055
108,10,37.19714,1,0.8252148,1.0,-21.907324,0.9879413333333389
109,1,38.582108,1,0.6811986,0.8999999999999999,6.8164554,0.9879286666666722
109,2,38.542313,1,0.84039253,1.0,30.0,0.9879160000000056
109,3,38.21905,0,0.0,1.0,18.39839,0.9879033333333389
109,4,38.352966,1,0.82734156,1.0,28.403866,0.9878906666666722
109,5,38.18299,1,0.86600953,1.0,24.35987,0.9878780000000056
109,6,37.77792,1,0.79310656,1.0,30.0,0.9878653333333389
109,7,37.89451,0,0.0,1.0,27.007494,0.9878526666666723
109,8,37.76342,1,0.803217,1.0,1.1819724,0.9878400000000056
109,9,37.58459,1,0.7809709,1.0,-1.8686373,0.9878273333333389
109,10,37.77056,1,0.7556225,1.0,30.0,0.9878146666666723
109,11,37.874275,1,0.81374717,0.8,-25.999998,0.9878020000000056
110,1,45.16288,1,0.7313529,0.8999999999999999,29.560389,0.987789333333339
110,2,45.158813,1,0.78814596,0.8999999999999999,5.9530125,0.9877766666666723
110,3,45.155937,1,0.743719,0.8999999999999999,22.33906,0.9877640000000056
110,4,45.12538,1,0.6789659,0.8999999999999999,-25.999998,0.987751333333339
111,1,34.789715,0,0.0,0.7,26.197054,0.9877386666666723
111,2,34.683304,1,0.80872893,0.7,29.580671,0.9877260000000057
111,3,34.661182,1,0.86494046,0.7,30.0,0.987713333333339
111,4,34.743233,1,0.85214525,0.7,30.0,0.9877006666666723
111,5,34.80825,0,0.0,0.7,-16.119627,0.9876880000000057
111,6,34.64019,1,0.82209104,0.7,2.1111937,0.987675333333339
111,7,34.37376,1,0.8062963,0.7,19.493826,0.9876626666666724
111,8,34.3543,0,0.0,0.8999999999999999,-6.804087,0.9876500000000057
111,9,34.76283,1,0.85669804,1.0,4.859431,0.987637333333339
111,10,34.80089,1,0.91738814,0.8,15.811507,0.9876246666666724
111,11,34.508636,1,0.8114238,0.8,22.859713,0.9876120000000057
111,12,34.553555,1,0.8389645,0.8,-5.697721,0.987599333333339
111,13,34.401836,1,0.85904586,0.8,-9.640381,0.9875866666666724
111,14,34.721954,1,0.85711396,0.8,28.040337,0.9875740000000057
111,15,34.70867,1,0.90625995,0.8,22.260523,0.9875613333333391
111,16,34.50906,1,0.8613304,0.8,-10.500141,0.9875486666666724
111,17,34.392395,1,0.8296337,1.0,-5.599203,0.9875360000000057
111,18,34.66647,1,0.8521758,0.8,0.12224112,0.9875233333333391
111,19,34.602013,1,0.9100733,0.6000000000000001,-10.665188,0.9875106666666724
111,20,34.603024,1,0.9097831,0.6000000000000001,25.044123,0.9874980000000058
111,21,34.574635,1,0.93138635,0.6000000000000001,-25.999998,0.9874853333333391
112,1,34.319122,0,0.0,0.7,18.814066,0.9874726666666724
112,2,34.26521,1,0.8253384,0.49999999999999994,12.791242,0.9874600000000058
112,3,34.40323,1,0.87693113,0.7,24.91317,0.9874473333333391
112,4,34.382168,1,0.93579996,0.8999999999999999,15.252134,0.9874346666666725
112,5,34.306488,0,0.0,0.8999999999999999,-3.185884,0.9874220000000058
112,6,34.270744,1,0.9051437,1.0,19.687548,0.9874093333333391
112,7,33.987972,0,0.0,1.0,19.194817,0.9873966666666725
112,8,34.077747,1,0.82711756,1.0,23.311453,0.9873840000000058
112,9,33.851906,0,0.0,1.0,19.01842,0.9873713333333392
112,10,33.46579,1,0.85210633,1.0,-3.087674,0.9873586666666725
112,11,33.447147,0,0.0,0.8,-11.368161,0.9873460000000058
112,12,33.03986,0,0.0,1.0,10.950924,0.9873333333333392
112,13,32.959087,1,0.92265123,0.8,22.82213,0.9873206666666725
112,14,32.997776,1,0.9245008,1.0,15.4361725,0.9873080000000058
112,15,32.831158,1,0.86459756,1.0,14.980087,0.9872953333333392
112,16,32.48561,1,0.94052744,1.0,17.768171,0.9872826666666725
112,17,32.538563,0,0.0,1.0,23.704561,0.9872700000000059
112,18,32.591766,1,0.80008245,0.8,21.13515,0.9872573333333392
112,19,32.67963,1,0.90406895,0.8,23.166718,0.9872446666666725
112,20,32.997196,1,0.9257711,0.8,16.327633,0.9872320000000059
112,21,32.963066,1,0.9216006,0.8,21.007092,0.9872193333333392
112,22,32.921005,1,0.9453572,1.0,19.85676,0.9872066666666726
112,23,33.24644,0,0.0,1.0,24.467524,0.9871940000000059
112,24,33.018284,1,0.8558157,1.0,22.720583,0.9871813333333392
112,25,33.132954,0,0.0,1.0,-12.866254,0.9871686666666726
112,26,33.170498,1,0.83386827,1.0,13.011728,0.9871560000000059
112,27,32.72088,1,0.9240471,0.8,26.33407,0.9871433333333393
112,28,32.440647,1,0.877938,0.6000000000000001,13.276011,0.9871306666666726
112,29,32.31684,1,0.8457467,0.6000000000000001,21.166065,0.9871180000000059
112,30,32.74423,1,0.87996554,0.8,20.464329,0.9871053333333393
112,31,32.66399,1,0.86252576,0.8,16.928928,0.9870926666666726
112,32,32.412636,1,0.9593496,0.6000000000000001,22.270868,0.987080000000006
112,33,32.485916,1,0.88219035,0.6000000000000001,4.7400155,0.9870673333333393
112,34,32.313408,0,0.0,0.6000000000000001,-19.099558,0.9870546666666726
112,35,32.379395,1,0.76894933,0.4000000000000001,-1.7977127,0.987042000000006
112,36,32.14609,1,0.87880343,0.3,18.298706,0.9870293333333393
112,37,32.10127,1,0.8864482,0.3,-25.999998,0.9870166666666726
113,1,44.316517,1,0.82290184,0.7,-3.8132062,0.987004000000006
113,2,44.407185,1,0.8314096,0.49999999999999994,14.10066,0.9869913333333393
113,3,44.70318,0,0.0,0.49999999999999994,29.87021,0.9869786666666727
113,4,44.74613,0,0.0,0.49999999999999994,25.414846,0.986966000000006
113,5,44.43518,0,0.0,0.3,26.333273,0.9869533333333393
113,6,44.287167,1,0.8053809,0.5,-11.007314,0.9869406666666727
113,7,44.295395,1,0.81290036,0.7,-19.740784,0.986928000000006
113,8,44.328163,1,0.9512213,0.7,25.505423,0.9869153333333394
113,9,44.42995,1,0.81993705,0.7,26.806648,0.9869026666666727
113,10,44.759407,1,0.87226176,0.7,30.0,0.986890000000006
113,11,45.055458,0,0.0,0.7,30.0,0.9868773333333394
113,12,44.61668,1,0.786547,0.7,30.0,0.9868646666666727
113,13,44.441463,1,0.7419969,0.7,28.748259,0.9868520000000061
113,14,44.543556,1,0.760584,0.7,28.269548,0.9868393333333394
113,15,44.804432,1,0.84188753,0.7,15.738459,0.9868266666666727
113,16,44.975193,0,0.0,0.8999999999999999,27.074465,0.9868140000000061
113,17,45.286827,1,0.79047537,1.0,22.531311,0.9868013333333394
113,18,45.51329,1,0.78191334,1.0,25.983957,0.9867886666666728
113,19,45.35988,1,0.7242701,1.0,8.342428,0.9867760000000061
113,20,45.21822,1,0.7010135,1.0,24.81769,0.9867633333333394
113,21,45.131077,1,0.79182196,1.0,11.695732,0.9867506666666728
113,22,45.15802,1,0.83577216,1.0,30.0,0.9867380000000061
113,23,45.222687,0,0.0,1.0,20.344763,0.9867253333333394
113,24,44.988476,1,0.7858181,1.0,30.0,0.9867126666666728
113,25,44.943283,1,0.7003686,1.0,12.18404,0.9867000000000061
113,26,44.984062,1,0.7708246,1.0,18.295237,0.9866873333333395
113,27,45.07241,1,0.8427148,1.0,29.18136,0.9866746666666728
113,28,45.08558,0,0.0,0.8,25.977648,0.9866620000000061
113,29,45.085377,1,0.7547375,0.8,10.591892,0.9866493333333395
113,30,45.11832,1,0.7313506,1.0,8.976755,0.9866366666666728
113,31,45.2039,1,0.7626086,1.0,-12.474719,0.9866240000000062
114,1,36.20781,0,0.0,0.7,30.0,0.9866113333333395
114,2,35.810406,0,0.0,0.7,24.983202,0.9865986666666728
114,3,36.031944,1,0.86644316,0.7,-10.792597,0.9865860000000062
115,1,46.87734,0,0.0,0.8999999999999999,30.0,0.9865733333333395
115,2,46.637226,1,0.8155605,0.7,24.910395,0.9865606666666729
115,3,46.61536,1,0.76875466,0.49999999999999994,30.0,0.9865480000000062
115,4,46.964405,0,0.0,0.3,26.357464,0.9865353333333395
115,5,46.961475,0,0.0,0.3,21.82571,0.9865226666666729
115,6,47.01387,1,0.63118815,0.5,22.556393,0.9865100000000062
115,7,47.027206,0,0.0,0.5,26.487862,0.9864973333333396
115,8,47.354225,1,0.758296,0.7,30.0,0.9864846666666729
115,9,47.584206,1,0.7610422,0.7,25.044855,0.9864720000000062
115,10,47.483974,1,0.740493,0.49999999999999994,5.7800927,0.9864593333333396
115,11,47.49449,1,0.7651262,0.7,-25.999998,0.9864466666666729
116,1,43.90573,1,0.8457916,0.7,4.393331,0.9864340000000063
116,2,44.17336,1,0.7134689,0.49999999999999994,28.394041,0.9864213333333396
116,3,44.52043,1,0.8738382,0.49999999999999994,30.0,0.9864086666666729
116,4,44.534325,1,0.7701229,0.7,30.0,0.9863960000000063
116,5,44.514412,0,0.0,0.7,2.1183763,0.9863833333333396
116,6,44.175117,1,0.79958695,0.7,-21.261274,0.986370666666673
117,1,46.68161,0,0.0,0.7,11.113145,0.9863580000000063
117,2,46.90058,1,0.6875665,0.7,19.305435,0.9863453333333396
117,3,47.021122,1,0.76562136,0.8999999999999999,24.9059,0.986332666666673
117,4,47.12537,1,0.75484955,1.0,24.299376,0.9863200000000063
117,5,47.18885,0,0.0,0.8,29.963577,0.9863073333333396
117,6,47.113277,1,0.8676233,0.6000000000000001,-22.008545,0.986294666666673
118,1,46.51854,1,0.78630894,0.7,11.078648,0.9862820000000063
118,2,46.930916,1,0.6920763,0.7,14.5820675,0.9862693333333397
118,3,47.119354,1,0.71261346,0.49999999999999994,16.688643,0.986256666666673
118,4,47.229134,1,0.75614864,0.49999999999999994,6.134216,0.9862440000000063
118,5,47.50936,1,0.7421664,0.49999999999999994,15.252051,0.9862313333333397
118,6,47.51255,1,0.7190942,0.7,22.264215,0.986218666666673
118,7,47.369,1,0.82097965,0.7,7.1518826,0.9862060000000064
118,8,47.308697,1,0.71154624,0.7,17.552986,0.9861933333333397
118,9,47.665104,1,0.8092832,0.49999999999999994,23.333414,0.986180666666673
118,10,47.670937,1,0.7140985,0.49999999999999994,-15.92882,0.9861680000000064
119,1,47.478607,1,0.85076946,0.7,-16.121704,0.9861553333333397
120,1,37.177803,0,0.0,0.7,-7.125502,0.986142666666673
120,2,37.215473,1,0.8428187,0.8999999999999999,30.0,0.9861300000000064
120,3,37.416397,1,0.8389522,0.8999999999999999,-16.252869,0.9861173333333397
120,4,37.41928,1,0.7655469,0.8999999999999999,20.238527,0.9861046666666731
120,5,37.356644,1,0.90863794,0.8999999999999999,27.992664,0.9860920000000064
120,6,37.51198,1,0.8341149,1.0,21.851507,0.9860793333333397
120,7,37.290394,1,0.8970526,0.8,24.61168,0.9860666666666731
120,8,37.14048,1,0.83045506,0.8,-2.6667097,0.9860540000000064
120,9,36.965595,1,0.7605445,0.8,10.244619,0.9860413333333398
120,10,37.03579,0,0.0,0.8,30.0,0.9860286666666731
120,11,37.42839,1,0.83216786,1.0,27.203463,0.9860160000000064
120,12,37.532055,1,0.7771799,1.0,-25.999998,0.9860033333333398
121,1,48.29973,1,0.69648767,0.8999999999999999,-25.999998,0.9859906666666731
122,1,54.255608,0,0.0,0.7,-21.596416,0.9859780000000065
123,1,34.811314,1,0.9027236,0.49999999999999994,14.939389,0.9859653333333398
123,2,34.563663,1,0.86942405,0.49999999999999994,26.679049,0.9859526666666731
123,3,34.241596,0,0.0,0.3,-6.759453,0.9859400000000065
123,4,34.43375,1,0.81228524,0.5,-25.999998,0.9859273333333398
124,1,35.907578,1,0.9078358,0.7,-21.7312,0.9859146666666732
125,1,51.758465,1,0.71016705,0.8999999999999999,9.471416,0.9859020000000065
125,2,51.49065,1,0.7988989,0.8999999999999999,15.571357,0.9858893333333398
125,3,51.072563,1,0.6991692,1.0,24.711908,0.9858766666666732
125,4,50.688755,1,0.8228006,0.8,17.337475,0.9858640000000065
125,5,50.781956,1,0.71782565,0.8,30.0,0.9858513333333399
125,6,50.496433,1,0.70945764,0.6000000000000001,-25.999998,0.9858386666666732
126,1,43.700024,0,0.0,0.7,27.611681,0.9858260000000065
126,2,43.884262,1,0.7582352,0.7,30.0,0.9858133333333399
126,3,43.6937,1,0.7416559,0.8999999999999999,30.0,0.9858006666666732
126,4,43.913765,1,0.749442,0.8999999999999999,-12.127397,0.9857880000000065
126,5,43.98858,1,0.72105485,0.8999999999999999,26.329794,0.9857753333333399
126,6,43.94279,1,0.7075834,1.0,30.0,0.9857626666666732
126,7,43.858402,1,0.7814877,1.0,22.42941,0.9857500000000066
126,8,43.828274,0,0.0,0.8,24.14564,0.9857373333333399
126,9,43.858795,1,0.75544244,0.8,7.289552,0.9857246666666732
126,10,43.83865,1,0.79550165,0.8,-7.780497,0.9857120000000066
126,11,44.278503,1,0.8046637,0.8,15.256911,0.9856993333333399
126,12,44.31151,1,0.7848772,0.8,-13.871036,0.9856866666666733
126,13,44.254963,1,0.7843769,0.8,7.5599236,0.9856740000000066
126,14,44.154785,1,0.81559557,0.8,-23.55971,0.9856613333333399
127,1,44.58717,1,0.74874854,0.49999999999999994,-3.0275555,0.9856486666666733
127,2,44.538216,1,0.7072021,0.49999999999999994,30.0,0.9856360000000066
127,3,44.43187,1,0.65695935,0.3,30.0,0.98562333333334
127,4,44.431797,1,0.76793045,0.3,30.0,0.9856106666666733
127,5,44.375004,1,0.822037,0.3,30.0,0.9855980000000066
127,6,44.574642,1,0.82295734,0.3,30.0,0.98558533333334
127,7,44.706306,1,0.7728332,0.5,30.0,0.9855726666666733
127,8,44.90817,0,0.0,0.5,29.522938,0.9855600000000067
127,9,45.23567,1,0.83885825,0.5,6.2549605,0.98554733333334
127,10,45.349968,1,0.7728494,0.5,-24.606699,0.9855346666666733
128,1,43.094833,0,0.0,0.7,21.383842,0.9855220000000067
128,2,43.2204,1,0.8969085,0.49999999999999994,19.109547,0.98550933333334
128,3,43.49703,1,0.8455868,0.7,17.012825,0.9854966666666733
128,4,43.331017,0,0.0,0.7,25.41699,0.9854840000000067
128,5,43.65747,1,0.76606154,0.7,21.299646,0.98547133333334
128,6,43.30223,1,0.7142488,0.7,20.970407,0.9854586666666734
128,7,43.01971,1,0.7700528,0.8999999999999999,19.478516,0.9854460000000067
128,8,43.025696,1,0.7384625,0.7,13.620159,0.98543333333334
128,9,43.192997,1,0.8200853,0.7,20.754442,0.9854206666666734
128,10,42.982254,1,0.84853065,0.7,23.276018,0.9854080000000067
128,11,43.105225,1,0.75010765,0.7,15.955784,0.9853953333333401
128,12,43.00415,1,0.8501085,0.8999999999999999,13.15414,0.9853826666666734
128,13,43.250698,1,0.85365623,0.8999999999999999,13.009709,0.9853700000000067
128,14,43.063335,0,0.0,0.8999999999999999,18.129265,0.9853573333333401
128,15,43.05359,1,0.7355584,1.0,-18.813883,0.9853446666666734
128,16,43.29613,0,0.0,1.0,4.3356333,0.9853320000000068
128,17,43.062317,0,0.0,1.0,18.993454,0.9853193333333401
128,18,43.06904,1,0.75685984,1.0,-4.3568244,0.9853066666666734
128,19,43.115883,1,0.75671625,0.8,27.39652,0.9852940000000068
128,20,42.820957,1,0.82449675,0.8,-25.999998,0.9852813333333401
129,1,45.811607,1,0.71942407,0.7,25.036198,0.9852686666666735
129,2,45.75742,0,0.0,0.7,26.890297,0.9852560000000068
129,3,46.120934,1,0.7180009,0.7,30.0,0.9852433333333401
129,4,45.807995,1,0.78997785,0.8999999999999999,-12.796195,0.9852306666666735
130,1,40.786385,0,0.0,0.7,25.561914,0.9852180000000068
130,2,41.169342,1,0.8408985,0.7,15.59915,0.9852053333333401
130,3,40.81365,1,0.7483117,0.49999999999999994,8.329282,0.9851926666666735
130,4,40.591408,1,0.9173212,0.7,-2.2084467,0.9851800000000068
130,5,40.56101,1,0.80817014,0.7,21.53688,0.9851673333333402
130,6,40.336536,1,0.7690428,0.8999999999999999,20.979649,0.9851546666666735
130,7,40.825275,1,0.8474448,0.8999999999999999,24.460094,0.9851420000000068
130,8,40.555164,1,0.8066597,0.8999999999999999,30.0,0.9851293333333402
130,9,40.234627,0,0.0,0.8999999999999999,30.0,0.9851166666666735
130,10,40.321407,1,0.81026876,0.8999999999999999,30.0,0.9851040000000069
130,11,40.72123,1,0.836032,0.8999999999999999,30.0,0.9850913333333402
130,12,40.7944,1,0.8053555,1.0,30.0,0.9850786666666735
130,13,40.79704,0,0.0,1.0,30.0,0.9850660000000069
130,14,40.68516,0,0.0,1.0,22.63981,0.9850533333333402
130,15,40.69729,1,0.7745667,1.0,27.014908,0.9850406666666736
130,16,40.67482,1,0.8127258,1.0,-8.443782,0.9850280000000069
130,17,40.594276,1,0.76525897,1.0,28.503489,0.9850153333333402
130,18,40.666256,1,0.78503495,0.8,-13.076208,0.9850026666666736
130,19,40.74013,0,0.0,0.6000000000000001,20.170565,0.9849900000000069
130,20,40.8938,1,0.8173389,0.6000000000000001,-1.0206175,0.9849773333333403
130,21,40.74345,1,0.80263513,0.8,-7.9420953,0.9849646666666736
130,22,40.852028,1,0.7447954,0.8,-16.842607,0.9849520000000069
130,23,40.929913,1,0.78820837,0.6000000000000001,3.3707287,0.9849393333333403
130,24,40.62023,0,0.0,0.6000000000000001,20.308523,0.9849266666666736
130,25,40.701653,0,0.0,0.6000000000000001,-7.3360476,0.984914000000007
130,26,40.93584,1,0.9356156,0.4000000000000001,21.121365,0.9849013333333403
130,27,41.220577,1,0.8334078,0.6000000000000001,-21.432825,0.9848886666666736
131,1,38.870804,1,0.89474046,0.8999999999999999,26.206879,0.984876000000007
131,2,38.666286,1,0.7460242,0.8999999999999999,30.0,0.9848633333333403
131,3,38.636242,1,0.82338333,0.8999999999999999,27.91237,0.9848506666666736
131,4,38.30885,1,0.8879346,0.8999999999999999,25.231642,0.984838000000007
131,5,38.418846,1,0.70822215,0.8999999999999999,30.0,0.9848253333333403
131,6,38.46764,1,0.77609676,0.8999999999999999,30.0,0.9848126666666737
131,7,38.457497,1,0.7475326,0.8999999999999999,28.457977,0.984800000000007
131,8,38.333385,0,0.0,0.8999999999999999,-16.257519,0.9847873333333403
131,9,38.48333,1,0.9034318,0.8999999999999999,-25.999998,0.9847746666666737
132,1,51.79443,1,0.80161166,0.49999999999999994,3.222956,0.984762000000007
132,2,51.739185,1,0.79672194,0.7,30.0,0.9847493333333404
132,3,51.74112,0,0.0,0.7,29.45427,0.9847366666666737
132,4,51.740265,0,0.0,0.7,20.40329,0.984724000000007
132,5,51.730938,0,0.0,0.7,30.0,0.9847113333333404
132,6,51.905933,0,0.0,0.7,-9.154157,0.9846986666666737
132,7,51.461197,1,0.7896001,0.7,-16.788485,0.9846860000000071
133,1,38.99557,1,0.74849606,0.7,29.698978,0.9846733333333404
133,2,39.04061,1,0.92767715,0.7,22.80383,0.9846606666666737
133,3,39.040558,0,0.0,0.7,30.0,0.9846480000000071
133,4,39.40709,1,0.9249326,0.7,21.57215,0.9846353333333404
133,5,39.409054,1,0.7798549,0.7,25.249226,0.9846226666666738
133,6,39.110714,0,0.0,0.7,13.419373,0.9846100000000071
133,7,38.73013,0,0.0,0.7,5.571514,0.9845973333333404
133,8,38.9966,1,0.85375583,0.49999999999999994,10.224609,0.9845846666666738
133,9,38.676746,1,0.8129209,0.49999999999999994,-7.7086515,0.9845720000000071
134,1,48.265015,1,0.74430823,0.8999999999999999,-2.038531,0.9845593333333404
134,2,48.26283,1,0.71589494,0.8999999999999999,20.066763,0.9845466666666738
134,3,48.238342,1,0.77818304,1.0,8.363536,0.9845340000000071
134,4,48.194557,1,0.7424316,1.0,0.71294945,0.9845213333333405
134,5,48.237198,1,0.899826,1.0,-25.999998,0.9845086666666738
135,1,34.186245,1,0.8334311,0.7,30.0,0.9844960000000071
135,2,33.94625,0,0.0,0.7,15.850923,0.9844833333333405
135,3,33.987976,1,0.8714971,0.49999999999999994,30.0,0.9844706666666738
135,4,33.959763,1,0.85516816,0.49999999999999994,30.0,0.9844580000000072
135,5,33.939686,1,0.84215426,0.49999999999999994,30.0,0.9844453333333405
135,6,33.787212,1,0.9024588,0.49999999999999994,30.0,0.9844326666666738
135,7,33.84231,1,0.8841591,0.49999999999999994,-0.11130293,0.9844200000000072
135,8,34.08545,1,0.8880551,0.3,30.0,0.9844073333333405
135,9,33.948856,1,0.8298938,0.5,13.340667,0.9843946666666739
135,10,33.899002,1,0.87433153,0.5,17.067293,0.9843820000000072
135,11,34.071728,1,0.8836188,0.5,27.353182,0.9843693333333405
135,12,34.280735,1,0.8595399,0.5,25.368708,0.9843566666666739
135,13,34.407864,1,0.86312634,0.5,30.0,0.9843440000000072
135,14,34.636948,1,0.8296185,0.3,30.0,0.9843313333333406
135,15,34.584846,0,0.0,0.3,2.8144596,0.9843186666666739
135,16,34.74145,1,0.7968433,0.3,30.0,0.9843060000000072
135,17,34.607727,0,0.0,0.3,8.215751,0.9842933333333406
135,18,34.788876,1,0.8520958,0.3,30.0,0.9842806666666739
135,19,35.212593,1,0.8168418,0.3,8.298471,0.9842680000000072
135,20,35.099403,1,0.85607016,0.3,-7.045098,0.9842553333333406
135,21,35.55427,1,0.8158115,0.3,30.0,0.9842426666666739
135,22,35.716736,0,0.0,0.5,30.0,0.9842300000000073
