Episode,Step,True_Attacker_Range,Detection_Outcome,Detection_Confidence,ISAC_Effort,User_SINR,Current_Epsilon
244,2,45.336433,1,0.9083136,0.7,20.210567,0.9756070659654511
244,3,45.334904,1,0.5363625,0.49999999999999994,21.931473,0.9755903010623346
244,4,45.47171,1,0.7734557,0.7,8.491593,0.975573536159218
244,5,45.47748,1,0.5992127,0.49999999999999994,25.25375,0.9755567712561015
244,6,45.34281,1,0.643131,0.49999999999999994,25.430777,0.975540006352985
244,7,45.398605,0,0.0,0.49999999999999994,-13.653794,0.9755232414498685
245,1,41.848896,1,0.830717,0.7,-26.0,0.9755064765467519
246,1,43.696243,1,1.0,0.8999999999999999,7.929494,0.9754897116436354
246,2,43.64597,1,0.87385935,0.7,23.865326,0.9754729467405189
246,3,43.716278,1,0.7826199,0.7,-10.313081,0.9754561818374023
247,1,41.357903,1,0.7232822,0.7,25.809717,0.9754394169342858
247,2,41.37781,1,0.8238615,0.7,-17.704006,0.9754226520311693
248,1,42.626987,1,0.7460563,0.7,9.255704,0.9754058871280528
248,2,42.830017,1,0.89646876,0.7,30.0,0.9753891222249362
248,3,42.473522,0,0.0,0.7,30.0,0.9753723573218197
248,4,42.671875,1,0.7431599,0.7,30.0,0.9753555924187032
248,5,42.62185,1,0.7994795,0.7,16.695824,0.9753388275155866
248,6,42.49254,1,0.7757737,0.7,30.0,0.9753220626124701
248,7,42.459007,1,0.81181,0.7,27.215967,0.9753052977093536
248,8,42.208687,1,0.82502633,0.7,11.187885,0.9752885328062371
248,9,42.155804,1,0.92170614,0.8999999999999999,-18.12679,0.9752717679031205
249,1,51.1444,1,0.9818782,0.8999999999999999,28.80846,0.975255003000004
249,2,50.873028,1,0.96282536,0.8999999999999999,30.0,0.9752382380968875
249,3,50.904156,1,0.93807167,0.8999999999999999,27.373465,0.975221473193771
249,4,50.771324,1,1.0,1.0,30.0,0.9752047082906544
249,5,50.719494,1,0.9157674,0.8,30.0,0.9751879433875379
249,6,50.504578,1,0.8243152,0.8,30.0,0.9751711784844214
249,7,50.67263,1,0.5874363,0.6000000000000001,30.0,0.9751544135813048
249,8,50.88078,0,0.0,0.4000000000000001,30.0,0.9751376486781883
249,9,50.849422,0,0.43847018,0.4000000000000001,-10.223155,0.9751208837750718
250,1,43.237213,1,0.80304575,0.7,15.262103,0.9751041188719552
250,2,43.048622,1,1.0,0.8999999999999999,16.972994,0.9750873539688387
250,3,43.5275,1,0.97593904,0.8999999999999999,18.116184,0.9750705890657222
250,4,43.63154,1,1.0,1.0,9.173918,0.9750538241626057
250,5,43.378803,1,0.9715366,1.0,17.328526,0.9750370592594891
250,6,43.40082,1,1.0,1.0,12.142621,0.9750202943563726
250,7,43.237984,1,1.0,1.0,-12.537317,0.9750035294532561
251,1,46.623257,0,0.0,0.7,8.481193,0.9749867645501396
251,2,46.913715,1,1.0,0.8999999999999999,4.680069,0.974969999647023
251,3,46.570087,1,0.7145795,0.7,6.129599,0.9749532347439065
251,4,46.466457,1,1.0,0.8999999999999999,-26.0,0.97493646984079
252,1,34.19318,0,0.0,0.49999999999999994,30.0,0.9749197049376734
252,2,34.385323,1,0.8879803,0.7,30.0,0.9749029400345569
252,3,34.304592,1,1.0,0.8999999999999999,5.586708,0.9748861751314404
252,4,34.305977,1,0.8997172,0.8999999999999999,30.0,0.9748694102283239
252,5,34.550327,1,0.9759893,0.8999999999999999,14.463039,0.9748526453252073
252,6,34.355625,1,0.9077906,1.0,4.6828513,0.9748358804220908
252,7,34.33825,1,0.9994245,1.0,10.027273,0.9748191155189743
252,8,34.701397,1,0.93240905,1.0,21.02127,0.9748023506158577
252,9,34.834965,1,1.0,1.0,11.938701,0.9747855857127412
252,10,34.604767,1,0.9587001,0.8,18.947695,0.9747688208096247
252,11,34.398136,1,0.9209476,1.0,17.588566,0.9747520559065082
252,12,34.365177,1,1.0,1.0,16.065826,0.9747352910033916
252,13,34.60555,1,1.0,1.0,7.3269854,0.9747185261002751
252,14,34.85973,1,1.0,1.0,12.74077,0.9747017611971586
252,15,35.007713,1,0.95240885,1.0,14.092981,0.974684996294042
252,16,34.609077,1,1.0,1.0,23.175,0.9746682313909255
252,17,34.58227,1,0.978919,1.0,-23.780476,0.974651466487809
253,1,47.733017,0,0.0,0.49999999999999994,4.508672,0.9746347015846925
253,2,47.573822,1,0.7507908,0.7,-12.834978,0.9746179366815759
254,1,45.51048,0,0.0,0.49999999999999994,10.476368,0.9746011717784594
254,2,45.364567,1,0.5426816,0.49999999999999994,22.057316,0.9745844068753429
254,3,45.51247,1,0.690467,0.7,-26.0,0.9745676419722263
255,1,38.103664,1,0.758758,0.7,17.04669,0.9745508770691098
255,2,38.12783,1,0.8208421,0.7,25.257483,0.9745341121659933
255,3,38.036545,1,0.8525563,0.7,-26.0,0.9745173472628768
256,1,46.884506,1,0.7586615,0.7,14.570597,0.9745005823597602
256,2,47.1011,1,0.8038947,0.7,30.0,0.9744838174566437
256,3,47.16804,1,0.7395271,0.7,-8.045394,0.9744670525535272
256,4,47.131348,1,0.52749,0.49999999999999994,13.705768,0.9744502876504106
256,5,47.06851,1,0.5958797,0.49999999999999994,25.327568,0.9744335227472941
256,6,46.951977,1,0.790584,0.7,22.706512,0.9744167578441776
256,7,47.125816,0,0.0,0.49999999999999994,20.209867,0.974399992941061
256,8,47.034485,0,0.0,0.3,18.34281,0.9743832280379445
256,9,46.678417,0,0.0,0.3,11.376428,0.974366463134828
256,10,46.69258,0,0.0,0.3,17.228565,0.9743496982317115
256,11,46.635258,0,0.0,0.3,15.946656,0.9743329333285949
256,12,46.77928,0,0.27179813,0.3,30.0,0.9743161684254784
256,13,46.719227,0,0.30111945,0.3,30.0,0.9742994035223619
256,14,46.597652,0,0.36865067,0.3,-19.582903,0.9742826386192454
257,1,52.916443,1,0.6953341,0.7,27.563534,0.9742658737161288
257,2,52.743694,0,0.0,0.7,30.0,0.9742491088130123
257,3,52.509132,1,0.7296976,0.7,30.0,0.9742323439098958
257,4,52.56998,1,0.7230616,0.7,30.0,0.9742155790067792
257,5,52.639984,0,0.0,0.49999999999999994,30.0,0.9741988141036627
257,6,52.753952,0,0.0,0.49999999999999994,22.618845,0.9741820492005462
257,7,52.604584,0,0.0,0.49999999999999994,1.7306776,0.9741652842974297
257,8,52.745636,0,0.0,0.49999999999999994,27.344875,0.9741485193943131
257,9,53.056534,0,0.0,0.7,23.95618,0.9741317544911966
257,10,52.894485,1,0.80924153,0.8999999999999999,25.364332,0.9741149895880801
257,11,52.58688,1,0.70502657,0.7,21.03098,0.9740982246849635
257,12,52.68566,0,0.0,0.49999999999999994,-9.127579,0.974081459781847
257,13,52.831627,1,0.8301456,0.7,21.939411,0.9740646948787305
257,14,52.943054,0,0.0,0.49999999999999994,13.705252,0.974047929975614
257,15,52.937965,0,0.0,0.3,21.633926,0.9740311650724974
257,16,53.28275,0,0.2969672,0.3,27.715336,0.9740144001693809
257,17,52.878826,0,0.0,0.3,-5.124934,0.9739976352662644
257,18,52.80878,0,0.2786769,0.3,3.112494,0.9739808703631478
257,19,52.34383,0,0.48028454,0.5,-6.9074163,0.9739641054600313
257,20,52.55175,1,0.5302783,0.5,22.175194,0.9739473405569148
257,21,52.552765,1,0.7040313,0.7,12.420048,0.9739305756537983
257,22,52.593616,1,0.9054658,0.8999999999999999,20.7706,0.9739138107506817
257,23,52.334583,1,0.9304987,0.8999999999999999,23.40101,0.9738970458475652
257,24,52.375637,1,1.0,0.8999999999999999,-26.0,0.9738802809444487
258,1,45.58851,0,0.0,0.49999999999999994,7.682127,0.9738635160413321
258,2,45.80739,0,0.0,0.49999999999999994,4.300232,0.9738467511382156
258,3,45.795444,1,0.552172,0.49999999999999994,16.410446,0.9738299862350991
258,4,45.54084,0,0.0,0.3,-16.072718,0.9738132213319826
259,1,39.70943,1,0.8867817,0.7,-8.2415285,0.973796456428866
259,2,39.393475,1,0.7735721,0.7,16.987108,0.9737796915257495
259,3,39.56996,1,1.0,0.8999999999999999,15.50206,0.973762926622633
259,4,39.8632,1,0.97531813,1.0,5.653072,0.9737461617195164
259,5,39.879105,1,0.98414266,1.0,10.970202,0.9737293968163999
259,6,39.960445,1,1.0,1.0,-24.740852,0.9737126319132834
260,1,45.543663,1,0.7553018,0.7,26.78274,0.9736958670101669
260,2,45.531174,1,0.7918015,0.7,10.278616,0.9736791021070503
260,3,45.24205,1,0.7464839,0.7,11.261446,0.9736623372039338
260,4,45.15681,0,0.0,0.7,15.297455,0.9736455723008173
260,5,45.304523,0,0.0,0.49999999999999994,17.81699,0.9736288073977007
260,6,45.412216,0,0.3153908,0.3,18.976818,0.9736120424945842
260,7,45.463398,0,0.0,0.3,-17.935291,0.9735952775914677
261,1,35.583652,1,1.0,0.8999999999999999,13.938221,0.9735785126883512
261,2,35.58848,1,0.92388093,1.0,-7.4910107,0.9735617477852346
261,3,35.73559,1,0.9719599,0.8,13.70434,0.9735449828821181
261,4,36.037853,1,0.7015507,0.6000000000000001,9.586466,0.9735282179790016
261,5,35.977962,1,0.75307286,0.6000000000000001,15.715236,0.973511453075885
261,6,35.856895,1,0.9717456,0.8,-26.0,0.9734946881727685
262,1,32.81833,1,1.0,0.8999999999999999,21.083338,0.973477923269652
262,2,32.383736,1,0.81059396,0.7,24.843754,0.9734611583665355
262,3,32.687447,1,0.8999925,0.7,30.0,0.9734443934634189
262,4,33.098606,1,0.8633746,0.7,30.0,0.9734276285603024
262,5,33.313633,1,0.58561677,0.49999999999999994,30.0,0.9734108636571859
262,6,33.26819,0,0.0,0.7,-19.632086,0.9733940987540693
263,1,39.2255,0,0.0,0.49999999999999994,22.55429,0.9733773338509528
263,2,39.482594,1,0.5439908,0.49999999999999994,30.0,0.9733605689478363
263,3,39.643795,0,0.0,0.49999999999999994,27.306345,0.9733438040447198
263,4,39.531914,1,0.8195459,0.7,26.645184,0.9733270391416032
263,5,39.33678,1,0.7794479,0.7,23.222488,0.9733102742384867
263,6,39.33961,1,0.86038095,0.7,21.953802,0.9732935093353702
263,7,38.99197,1,0.8425904,0.7,-17.281086,0.9732767444322536
264,1,50.60967,1,0.5179225,0.49999999999999994,29.432083,0.9732599795291371
264,2,50.6235,0,0.4769481,0.49999999999999994,30.0,0.9732432146260206
264,3,50.84113,0,0.0,0.49999999999999994,30.0,0.9732264497229041
264,4,51.211838,0,0.46841827,0.49999999999999994,30.0,0.9732096848197875
264,5,50.735146,1,0.7697366,0.7,9.473618,0.973192919916671
264,6,50.955345,1,0.95326716,0.8999999999999999,30.0,0.9731761550135545
264,7,50.98618,1,0.67040724,0.7,30.0,0.973159390110438
264,8,50.983482,0,0.0,0.49999999999999994,-17.951742,0.9731426252073214
265,1,41.440056,0,0.0,0.49999999999999994,22.537086,0.9731258603042049
265,2,41.642822,1,0.5523423,0.49999999999999994,30.0,0.9731090954010884
265,3,41.793865,0,0.0,0.49999999999999994,30.0,0.9730923304979718
265,4,41.742214,1,0.5419873,0.49999999999999994,-20.9417,0.9730755655948553
266,1,49.312885,1,0.73840266,0.7,15.281992,0.9730588006917388
266,2,49.356876,1,0.9169173,0.8999999999999999,-11.119489,0.9730420357886223
267,1,51.102646,1,0.9599119,0.8999999999999999,-15.105043,0.9730252708855057
268,1,48.077843,1,0.77040255,0.7,12.027196,0.9730085059823892
268,2,48.32148,0,0.0,0.49999999999999994,9.016697,0.9729917410792727
268,3,47.862434,1,0.62180346,0.49999999999999994,-26.0,0.9729749761761561
269,1,40.60549,1,0.8233356,0.7,14.7732725,0.9729582112730396
269,2,40.976753,1,0.83056056,0.7,-16.78704,0.9729414463699231
270,1,43.060177,1,0.7515719,0.7,-21.807697,0.9729246814668066
271,1,46.200783,0,0.0,0.7,17.587315,0.97290791656369
271,2,46.109543,0,0.0,0.49999999999999994,6.0055995,0.9728911516605735
271,3,46.135544,1,0.8585554,0.7,5.708277,0.972874386757457
271,4,46.179646,1,0.7764283,0.7,-26.0,0.9728576218543404
272,1,49.90701,1,0.78702295,0.7,4.111324,0.9728408569512239
272,2,50.07521,1,0.5251883,0.49999999999999994,6.338878,0.9728240920481074
272,3,50.181213,1,0.51032907,0.49999999999999994,27.778507,0.9728073271449909
272,4,50.452915,1,0.52235466,0.49999999999999994,4.3638163,0.9727905622418743
272,5,50.66774,0,0.0,0.49999999999999994,-10.438004,0.9727737973387578
273,1,42.823418,1,0.5242169,0.49999999999999994,26.651463,0.9727570324356413
273,2,43.219578,1,0.5519809,0.49999999999999994,26.161419,0.9727402675325247
273,3,43.16605,0,0.0,0.49999999999999994,-26.0,0.9727235026294082
274,1,33.48838,1,0.93976194,0.7,7.193253,0.9727067377262917
274,2,33.745323,1,0.85287863,0.7,-5.031129,0.9726899728231752
274,3,33.922638,1,1.0,0.8999999999999999,21.52142,0.9726732079200586
274,4,33.83837,1,0.9863156,0.8999999999999999,19.506853,0.9726564430169421
274,5,33.68576,1,0.89026374,0.7,15.8617935,0.9726396781138256
274,6,33.520626,0,0.0,0.7,-15.262555,0.972622913210709
275,1,36.923187,1,0.7816339,0.7,27.939926,0.9726061483075925
275,2,36.92945,0,0.0,0.49999999999999994,14.327163,0.972589383404476
275,3,37.17665,1,0.88430876,0.7,18.888672,0.9725726185013595
275,4,37.101803,1,0.90460455,0.7,20.426977,0.9725558535982429
275,5,37.208168,1,0.88001126,0.7,24.772585,0.9725390886951264
275,6,37.186897,0,0.0,0.49999999999999994,30.0,0.9725223237920099
275,7,37.166718,1,0.5499907,0.49999999999999994,-24.993465,0.9725055588888933
276,1,44.879765,1,1.0,0.8999999999999999,-26.0,0.9724887939857768
277,1,46.984127,0,0.0,0.49999999999999994,18.865217,0.9724720290826603
277,2,46.64943,0,0.0,0.49999999999999994,-3.1721954,0.9724552641795438
277,3,46.569008,1,0.51751524,0.49999999999999994,-18.83424,0.9724384992764272
278,1,37.081028,1,0.8756477,0.7,28.494503,0.9724217343733107
278,2,36.9336,1,0.799796,0.7,24.762848,0.9724049694701942
278,3,37.058723,1,0.81438756,0.7,0.7855541,0.9723882045670776
278,4,37.105736,0,0.0,0.7,30.0,0.9723714396639611
278,5,37.30682,1,0.8054343,0.7,27.391356,0.9723546747608446
278,6,37.103058,1,0.9428829,0.8999999999999999,26.959564,0.972337909857728
278,7,37.308113,1,1.0,0.8999999999999999,30.0,0.9723211449546115
278,8,37.310726,1,1.0,1.0,-7.0873175,0.972304380051495
278,9,37.271976,1,0.98548925,1.0,11.791561,0.9722876151483785
278,10,37.114178,1,0.98672074,1.0,-26.0,0.9722708502452619
279,1,44.59207,1,0.81135774,0.7,30.0,0.9722540853421454
279,2,44.659782,1,0.7613796,0.7,30.0,0.9722373204390289
279,3,44.983738,1,0.84987265,0.7,30.0,0.9722205555359124
279,4,44.823856,1,0.7588745,0.7,1.8906112,0.9722037906327958
279,5,44.39789,1,0.8082497,0.7,29.438728,0.9721870257296793
279,6,44.564705,1,0.5349334,0.49999999999999994,30.0,0.9721702608265628
279,7,44.61389,0,0.0,0.3,30.0,0.9721534959234462
279,8,44.91386,0,0.0,0.3,28.613861,0.9721367310203297
279,9,44.922607,0,0.0,0.3,12.310428,0.9721199661172132
279,10,44.90325,0,0.0,0.3,-13.976273,0.9721032012140967
280,1,43.97269,0,0.0,0.49999999999999994,27.471142,0.9720864363109801
280,2,43.94769,0,0.0,0.49999999999999994,30.0,0.9720696714078636
280,3,43.80216,0,0.28677118,0.3,30.0,0.9720529065047471
280,4,44.059906,0,0.0,0.5,28.218534,0.9720361416016305
280,5,44.095745,1,0.5461879,0.5,-21.005405,0.972019376698514
281,1,47.291813,1,0.7389743,0.7,-24.093807,0.9720026117953975
282,1,37.48265,1,0.8719323,0.7,3.0012085,0.971985846892281
282,2,37.544235,1,0.60167265,0.49999999999999994,-19.328331,0.9719690819891644
283,1,36.542927,1,0.817793,0.7,30.0,0.9719523170860479
283,2,36.429127,1,1.0,0.8999999999999999,30.0,0.9719355521829314
283,3,36.27963,1,1.0,0.8999999999999999,27.036627,0.9719187872798148
283,4,36.2679,1,0.94756085,1.0,28.298635,0.9719020223766983
283,5,36.064842,1,0.97183985,1.0,30.0,0.9718852574735818
283,6,35.675182,1,0.97960824,1.0,22.232899,0.9718684925704653
283,7,35.212925,1,1.0,1.0,27.762215,0.9718517276673487
283,8,35.11853,1,1.0,0.8,6.4749804,0.9718349627642322
283,9,35.1398,1,0.9550906,0.8,0.46200958,0.9718181978611157
283,10,34.83184,1,0.9705807,0.8,30.0,0.9718014329579991
283,11,34.813225,1,1.0,1.0,28.753416,0.9717846680548826
283,12,34.563183,1,0.9879618,1.0,30.0,0.9717679031517661
283,13,34.51275,1,1.0,0.8,-26.0,0.9717511382486496
284,1,32.765392,1,0.84958994,0.7,14.628155,0.971734373345533
284,2,32.77806,1,0.94724387,0.7,-17.708559,0.9717176084424165
285,1,44.155994,1,0.9662864,0.8999999999999999,20.9985,0.9717008435393
285,2,44.07466,1,1.0,0.8999999999999999,29.412365,0.9716840786361834
285,3,44.11115,1,0.9340065,0.8999999999999999,30.0,0.9716673137330669
285,4,43.94349,1,0.8497609,0.7,12.832408,0.9716505488299504
285,5,44.1709,1,1.0,0.8999999999999999,-18.28093,0.9716337839268339
286,1,41.293003,1,1.0,0.8999999999999999,26.430826,0.9716170190237173
286,2,41.04466,1,1.0,0.8999999999999999,30.0,0.9716002541206008
286,3,40.976753,1,1.0,1.0,-24.650013,0.9715834892174843
287,1,42.75479,1,0.568097,0.49999999999999994,-26.0,0.9715667243143677
288,1,46.849937,0,0.0,0.49999999999999994,30.0,0.9715499594112512
288,2,47.094498,1,0.7465229,0.7,-5.5973625,0.9715331945081347
288,3,46.734005,1,0.77078205,0.7,-19.312202,0.9715164296050182
289,1,46.10609,1,0.7698814,0.7,28.794014,0.9714996647019016
289,2,46.049335,0,0.0,0.49999999999999994,30.0,0.9714828997987851
289,3,46.24793,0,0.4365629,0.49999999999999994,28.337547,0.9714661348956686
289,4,46.151978,0,0.0,0.49999999999999994,30.0,0.971449369992552
289,5,46.370026,0,0.49932137,0.49999999999999994,-26.0,0.9714326050894355
290,1,46.823895,0,0.0,0.8999999999999999,12.176973,0.971415840186319
290,2,46.566216,1,0.9399716,0.8999999999999999,23.249134,0.9713990752832025
290,3,46.725224,1,0.8001246,0.7,-23.744026,0.9713823103800859
291,1,47.327374,1,0.78020316,0.7,-21.462555,0.9713655454769694
292,1,50.936337,0,0.0,0.49999999999999994,13.875199,0.9713487805738529
292,2,50.925232,1,0.53515875,0.49999999999999994,-26.0,0.9713320156707363
293,1,39.911644,0,0.0,0.7,0.22830057,0.9713152507676198
293,2,39.918888,1,0.82704103,0.7,25.959923,0.9712984858645033
293,3,40.0257,0,0.0,0.7,19.480299,0.9712817209613868
293,4,39.846752,1,0.82936645,0.7,24.74384,0.9712649560582702
293,5,39.946423,1,0.7701303,0.7,28.667269,0.9712481911551537
293,6,39.94019,1,1.0,0.8999999999999999,30.0,0.9712314262520372
293,7,39.82859,1,0.8725884,0.7,-5.860093,0.9712146613489206
293,8,39.772636,1,0.85564476,0.7,-26.0,0.9711978964458041
294,1,52.181587,1,0.96708363,0.8999999999999999,-26.0,0.9711811315426876
295,1,52.292915,1,0.66026014,0.7,21.180113,0.9711643666395711
295,2,51.953682,1,0.7690825,0.7,28.792173,0.9711476017364545
295,3,52.09218,1,0.9474695,0.8999999999999999,-26.0,0.971130836833338
296,1,36.036327,1,0.91898775,0.7,6.9646997,0.9711140719302215
296,2,35.849777,0,0.0,0.7,-26.0,0.971097307027105
297,1,41.409466,1,1.0,0.8999999999999999,16.877989,0.9710805421239884
297,2,40.957222,1,0.90294725,1.0,13.272371,0.9710637772208719
297,3,40.797523,1,1.0,1.0,24.165527,0.9710470123177554
297,4,40.770615,1,0.9978196,1.0,22.466923,0.9710302474146388
297,5,40.701176,1,0.9620462,0.8,-14.137247,0.9710134825115223
298,1,51.658314,0,0.0,0.7,8.315867,0.9709967176084058
298,2,52.070423,1,0.8024479,0.7,-26.0,0.9709799527052893
299,1,38.608284,1,0.98574716,0.8999999999999999,14.034496,0.9709631878021727
299,2,38.589046,1,0.96267825,0.8999999999999999,-2.8039267,0.9709464228990562
299,3,38.59205,1,0.98358333,0.8999999999999999,-22.09549,0.9709296579959397
300,1,48.276005,0,0.0,0.7,-21.680664,0.9709128930928231
301,1,43.78066,1,0.86210275,0.7,-7.22184,0.9708961281897066
301,2,43.955204,1,0.8137531,0.7,-20.687378,0.9708793632865901
302,1,50.402214,1,0.7054757,0.7,27.905678,0.9708625983834736
302,2,50.406345,1,0.71839935,0.7,17.296368,0.970845833480357
302,3,50.65003,0,0.0,0.7,3.9139037,0.9708290685772405
302,4,50.657475,0,0.0,0.7,27.701815,0.970812303674124
302,5,50.77598,1,0.7048406,0.7,29.729935,0.9707955387710074
302,6,50.75102,1,0.764245,0.7,9.302627,0.9707787738678909
302,7,50.913406,1,0.9523807,0.8999999999999999,28.593391,0.9707620089647744
302,8,51.378773,1,0.95452243,0.8999999999999999,30.0,0.9707452440616579
302,9,50.967957,1,1.0,1.0,8.653518,0.9707284791585413
302,10,51.370575,1,0.9620379,1.0,30.0,0.9707117142554248
302,11,51.45974,1,0.7401536,0.8,4.2269287,0.9706949493523083
302,12,51.515686,1,0.8335378,0.8,28.787813,0.9706781844491917
302,13,51.202747,0,0.0,0.8,9.391259,0.9706614195460752
302,14,51.261524,1,0.9097712,0.8,17.469542,0.9706446546429587
302,15,51.407547,1,0.8670806,0.8,15.216674,0.9706278897398422
302,16,51.65739,1,0.83745,0.8,16.112013,0.9706111248367256
302,17,51.472084,1,0.8697545,0.8,28.39051,0.9705943599336091
302,18,51.75114,0,0.0,0.6000000000000001,30.0,0.9705775950304926
302,19,51.50327,0,0.0,0.4000000000000001,6.875041,0.970560830127376
302,20,51.13965,0,0.410441,0.3,29.961708,0.9705440652242595
302,21,51.309204,0,0.0,0.5,2.3719997,0.970527300321143
302,22,51.3066,0,0.0,0.5,12.200922,0.9705105354180265
302,23,51.516758,0,0.48238793,0.5,-26.0,0.9704937705149099
303,1,35.779175,1,0.76935613,0.7,21.750319,0.9704770056117934
303,2,35.831577,1,0.85771304,0.7,21.855251,0.9704602407086769
303,3,35.693863,1,0.8132316,0.7,-1.9844913,0.9704434758055603
303,4,35.448505,1,0.8681929,0.7,8.991759,0.9704267109024438
303,5,35.85388,1,0.856452,0.7,12.186755,0.9704099459993273
303,6,35.89915,1,1.0,0.8999999999999999,15.316882,0.9703931810962108
303,7,35.712166,1,0.9122041,0.7,-8.538497,0.9703764161930942
303,8,35.711422,1,1.0,0.8999999999999999,1.9254123,0.9703596512899777
303,9,35.682858,1,1.0,0.8999999999999999,26.555998,0.9703428863868612
303,10,35.578083,1,1.0,0.8999999999999999,-15.787258,0.9703261214837446
304,1,41.40033,1,0.98313355,0.8999999999999999,30.0,0.9703093565806281
304,2,41.463932,1,0.77426,0.7,30.0,0.9702925916775116
304,3,41.859283,0,0.0,0.49999999999999994,29.350193,0.9702758267743951
304,4,41.72925,0,0.0,0.49999999999999994,-18.289345,0.9702590618712785
305,1,44.808075,1,0.58388144,0.49999999999999994,2.720602,0.970242296968162
305,2,44.87844,0,0.0,0.3,3.0502799,0.9702255320650455
305,3,44.476227,0,0.23900974,0.3,6.5243855,0.9702087671619289
305,4,44.433838,0,0.366513,0.3,30.0,0.9701920022588124
305,5,44.31278,0,0.32600567,0.3,30.0,0.9701752373556959
305,6,44.28781,1,0.550935,0.5,-15.276132,0.9701584724525794
306,1,48.9141,0,0.0,0.7,0.5961693,0.9701417075494628
306,2,49.306873,1,0.6578105,0.49999999999999994,21.879198,0.9701249426463463
306,3,49.041515,1,0.51048505,0.49999999999999994,24.96939,0.9701081777432298
306,4,48.84012,0,0.0,0.49999999999999994,27.62978,0.9700914128401132
306,5,48.96484,0,0.0,0.3,30.0,0.9700746479369967
306,6,48.61605,0,0.0,0.5,-14.30286,0.9700578830338802
307,1,42.144783,0,0.0,0.7,30.0,0.9700411181307637
307,2,42.482185,0,0.0,0.7,-5.6788154,0.9700243532276471
307,3,42.857937,1,0.54548043,0.49999999999999994,-3.866485,0.9700075883245306
307,4,42.79488,0,0.0,0.49999999999999994,24.579784,0.9699908234214141
307,5,42.977684,1,0.5613293,0.49999999999999994,17.999088,0.9699740585182975
307,6,42.93514,0,0.0,0.3,4.147101,0.969957293615181
307,7,43.082806,0,0.0,0.3,7.217045,0.9699405287120645
307,8,43.14423,0,0.0,0.3,-13.857447,0.969923763808948
308,1,49.54011,1,0.5467178,0.49999999999999994,30.0,0.9699069989058314
308,2,49.443306,0,0.0,0.3,20.233955,0.9698902340027149
308,3,49.04525,0,0.0,0.3,16.832285,0.9698734690995984
308,4,49.063633,0,0.0,0.5,1.2364151,0.9698567041964818
308,5,48.97068,0,0.0,0.7,4.1950226,0.9698399392933653
308,6,48.931118,1,0.92653143,0.8999999999999999,6.446771,0.9698231743902488
308,7,48.50426,1,1.0,0.8999999999999999,-26.0,0.9698064094871323
309,1,38.374607,1,1.0,0.8999999999999999,30.0,0.9697896445840157
309,2,38.462822,1,1.0,0.8999999999999999,-26.0,0.9697728796808992
310,1,44.14233,1,0.70986646,0.7,3.307502,0.9697561147777827
310,2,44.334087,0,0.0,0.7,18.44803,0.9697393498746661
310,3,44.286568,1,0.79917437,0.7,-26.0,0.9697225849715496
311,1,54.75832,0,0.0,0.7,1.9821701,0.9697058200684331
311,2,54.73114,1,0.6826594,0.7,-4.4430733,0.9696890551653166
311,3,54.36411,1,0.76475275,0.7,-26.0,0.9696722902622
312,1,41.302124,0,0.0,0.7,17.587973,0.9696555253590835
312,2,41.248463,1,0.55967206,0.49999999999999994,16.610144,0.969638760455967
312,3,41.605705,1,0.53905153,0.49999999999999994,22.65086,0.9696219955528504
312,4,41.50898,1,0.6737159,0.49999999999999994,18.729824,0.9696052306497339
312,5,41.909386,1,0.5963008,0.49999999999999994,24.204048,0.9695884657466174
312,6,42.295593,0,0.0,0.49999999999999994,20.892826,0.9695717008435009
312,7,42.180866,0,0.0,0.3,19.079222,0.9695549359403843
312,8,41.93491,0,0.0,0.5,22.821466,0.9695381710372678
312,9,41.879456,1,0.5794277,0.5,18.324955,0.9695214061341513
312,10,41.70877,1,0.5514824,0.5,21.35712,0.9695046412310347
312,11,41.433132,1,0.84409624,0.7,21.68309,0.9694878763279182
312,12,41.671158,1,1.0,0.8999999999999999,-10.662691,0.9694711114248017
313,1,43.800247,1,0.7241602,0.7,30.0,0.9694543465216852
313,2,43.838383,1,0.8495352,0.7,-26.0,0.9694375816185686
314,1,45.871216,0,0.0,0.7,-10.3131695,0.9694208167154521
315,1,38.314842,1,0.9555861,0.8999999999999999,30.0,0.9694040518123356
315,2,38.133938,1,0.970757,0.8999999999999999,9.631473,0.969387286909219
315,3,38.05735,1,0.98077065,0.8999999999999999,23.031843,0.9693705220061025
315,4,37.813698,1,0.95651984,0.8999999999999999,30.0,0.969353757102986
315,5,38.14461,1,1.0,0.8999999999999999,14.33132,0.9693369921998695
315,6,38.14362,1,1.0,0.8999999999999999,24.265629,0.9693202272967529
315,7,38.180244,1,0.95242774,0.8999999999999999,19.154606,0.9693034623936364
315,8,37.804848,1,0.96262234,0.8999999999999999,10.954395,0.9692866974905199
315,9,37.57641,1,0.96535075,0.8999999999999999,7.2913833,0.9692699325874033
315,10,37.602196,1,0.9259746,0.7,22.799187,0.9692531676842868
315,11,37.230038,1,1.0,0.8999999999999999,-18.03959,0.9692364027811703
316,1,52.56177,0,0.0,0.49999999999999994,-4.257633,0.9692196378780538
316,2,52.604763,1,0.6641311,0.7,2.7954247,0.9692028729749372
316,3,52.65554,1,0.7534849,0.7,23.441158,0.9691861080718207
316,4,52.630684,1,0.68191886,0.7,-2.5794098,0.9691693431687042
