Episode,Total_Reward,Avg_SINR,Detection_Rate_Steps,Steps
17535,4260.0,22.739157,88.88888888888889,27
17536,1575.0,19.349983,100.0,9
17537,875.0,7.012965,100.0,5
17538,1050.0,9.564319,100.0,6
17539,4900.0,20.028858,100.0,28
17540,875.0,10.856867,100.0,5
17541,2645.0,14.907063,93.75,16
17542,7820.0,24.741135,88.0,50
17543,2140.0,9.979834,85.71428571428571,14
17544,1285.0,24.4,70.0,10
17545,1675.0,17.77397,64.28571428571429,14
17546,1245.0,21.347977,87.5,8
17547,3210.0,22.946234,85.71428571428571,21
17548,350.0,1.9090285,100.0,2
17549,1925.0,19.57657,100.0,11
17550,3715.0,20.190662,91.30434782608695,23
17551,2100.0,21.687265,100.0,12
17552,2450.0,19.191797,100.0,14
17553,1400.0,15.359586,100.0,8
17554,3325.0,18.106909,100.0,19
17555,350.0,9.111132,100.0,2
17556,2470.0,24.698717,93.33333333333333,15
17557,915.0,16.682396,71.42857142857143,7
17558,3405.0,24.331442,82.6086956521739,23
17559,195.0,0.053686142,50.0,2
17560,175.0,-10.166577,100.0,1
17561,1750.0,15.597514,100.0,10
17562,2470.0,16.01257,93.33333333333333,15
17563,175.0,-25.999998,100.0,1
17564,565.0,20.466396,60.0,5
17565,350.0,2.000001,100.0,2
17566,2275.0,22.63898,100.0,13
17567,1265.0,17.868793,77.77777777777779,9
17568,175.0,-21.049969,100.0,1
17569,5075.0,20.526745,100.0,29
17570,2295.0,23.43355,92.85714285714286,14
17571,175.0,-25.999998,100.0,1
17572,525.0,7.139355,100.0,3
17573,935.0,13.987943,62.5,8
17574,1265.0,19.652346,77.77777777777779,9
17575,1225.0,17.252396,100.0,7
17576,525.0,8.522302,100.0,3
17577,5660.0,16.300629,91.42857142857143,35
17578,6515.0,22.067596,94.87179487179486,39
17579,1050.0,18.978052,100.0,6
17580,700.0,10.402482,100.0,4
17581,1575.0,20.67046,100.0,9
17582,350.0,-6.518219,100.0,2
17583,350.0,9.961422,100.0,2
17584,1770.0,14.1945915,90.9090909090909,11
17585,875.0,13.077818,100.0,5
17586,350.0,-1.688529,100.0,2
17587,1750.0,23.388842,100.0,10
17588,1070.0,13.932052,85.71428571428571,7
17589,700.0,16.041748,100.0,4
17590,2645.0,22.61578,93.75,16
17591,875.0,8.658239,100.0,5
17592,350.0,-4.651674,100.0,2
17593,6515.0,24.543558,94.87179487179486,39
17594,525.0,8.774924,100.0,3
17595,350.0,10.001551,100.0,2
17596,1245.0,21.886143,87.5,8
17597,1400.0,20.405811,100.0,8
17598,525.0,11.333333,100.0,3
17599,3150.0,7.4718533,100.0,18
17600,525.0,17.395119,100.0,3
17601,525.0,7.033261,100.0,3
17602,175.0,-22.597723,100.0,1
17603,175.0,-15.918948,100.0,1
17604,20.0,-25.999998,0.0,1
17605,390.0,16.0,50.0,4
17606,5410.0,22.966522,78.94736842105263,38
17607,2315.0,13.11778,86.66666666666667,15
17608,3115.0,20.047964,70.83333333333334,24
17609,1245.0,14.44492,87.5,8
17610,1575.0,17.065254,100.0,9
17611,525.0,7.331778,100.0,3
17612,6710.0,21.963135,92.6829268292683,41
17613,525.0,8.73466,100.0,3
17614,2450.0,11.991552,100.0,14
17615,1750.0,16.797447,100.0,10
17616,1790.0,12.220767,83.33333333333334,12
17617,700.0,9.272266,100.0,4
17618,1420.0,17.66432,88.88888888888889,9
17619,1225.0,7.275147,100.0,7
17620,195.0,2.000001,50.0,2
17621,1400.0,11.78808,100.0,8
17622,1615.0,14.607122,81.81818181818183,11
17623,2840.0,22.920214,88.88888888888889,18
17624,350.0,0.85363436,100.0,2
17625,4025.0,22.793934,100.0,23
17626,350.0,5.935075,100.0,2
17627,1790.0,16.39966,83.33333333333334,12
17628,875.0,8.752447,100.0,5
17629,3150.0,18.131683,100.0,18
17630,700.0,7.4229274,100.0,4
17631,700.0,18.34628,100.0,4
17632,875.0,5.453188,100.0,5
17633,2975.0,24.251928,100.0,17
17634,1925.0,22.00042,100.0,11
17635,1615.0,18.960772,81.81818181818183,11
17636,1400.0,20.813047,100.0,8
17637,4900.0,16.435816,100.0,28
17638,2800.0,18.799242,100.0,16
17639,5680.0,13.033316,88.88888888888889,36
17640,875.0,21.696737,100.0,5
17641,1965.0,15.926635,84.61538461538461,13
17642,1925.0,14.927611,100.0,11
17643,2745.0,22.822071,71.42857142857143,21
17644,1400.0,21.402964,100.0,8
17645,1695.0,6.3005533,60.0,15
17646,370.0,0.2486655,66.66666666666666,3
17647,545.0,16.319828,75.0,4
17648,1595.0,11.292134,90.0,10
17649,3150.0,14.155906,100.0,18
17650,700.0,9.992678,100.0,4
17651,1965.0,18.76559,84.61538461538461,13
17652,1595.0,8.373734,90.0,10
17653,525.0,10.354924,100.0,3
17654,2625.0,24.312082,100.0,15
17655,3345.0,13.180624,95.0,20
17656,2800.0,22.480341,100.0,16
17657,3850.0,20.78098,100.0,22
17658,2490.0,20.240187,87.5,16
17659,2530.0,20.972338,77.77777777777779,18
17660,175.0,-25.999998,100.0,1
17661,1225.0,21.838625,100.0,7
17662,565.0,5.2756395,60.0,5
17663,1770.0,17.754465,90.9090909090909,11
17664,350.0,-10.751583,100.0,2
17665,1575.0,15.699819,100.0,9
17666,895.0,10.355567,83.33333333333334,6
17667,3640.0,18.169596,74.07407407407408,27
17668,700.0,11.963569,100.0,4
17669,3500.0,22.70142,100.0,20
17670,1615.0,23.551908,81.81818181818183,11
17671,1050.0,9.957713,100.0,6
17672,2800.0,13.549131,100.0,16
17673,915.0,20.616312,71.42857142857143,7
17674,720.0,10.65031,80.0,5
17675,175.0,-25.999998,100.0,1
17676,7665.0,22.882515,86.0,50
17677,875.0,22.302315,100.0,5
17678,2275.0,19.04853,100.0,13
17679,2120.0,15.590056,92.3076923076923,13
17680,525.0,6.158745,100.0,3
17681,545.0,16.0,75.0,4
17682,1945.0,24.375395,91.66666666666666,12
17683,175.0,-25.999998,100.0,1
17684,2275.0,16.080719,100.0,13
17685,875.0,10.952191,100.0,5
17686,370.0,16.28832,66.66666666666666,3
17687,6320.0,24.835808,97.2972972972973,37
17688,1090.0,15.454735,75.0,8
17689,875.0,18.099377,100.0,5
17690,1770.0,18.467632,90.9090909090909,11
17691,2685.0,18.128609,83.33333333333334,18
17692,2975.0,19.785582,100.0,17
17693,895.0,18.659264,83.33333333333334,6
17694,2490.0,22.376818,87.5,16
17695,1945.0,19.396574,91.66666666666666,12
17696,4610.0,18.16992,89.65517241379311,29
17697,3385.0,21.580946,86.36363636363636,22
17698,1225.0,18.038275,100.0,7
17699,2820.0,21.217897,94.11764705882352,17
17700,1245.0,21.011423,87.5,8
17701,2120.0,11.470383,92.3076923076923,13
17702,8245.0,23.546227,97.91666666666666,48
17703,740.0,16.049376,66.66666666666666,6
17704,585.0,18.990309,50.0,6
17705,350.0,2.588644,100.0,2
17706,7975.0,20.522085,90.0,50
17707,8265.0,21.157936,95.91836734693877,49
17708,1440.0,22.910072,80.0,10
17709,350.0,9.141859,100.0,2
17710,2470.0,19.859549,93.33333333333333,15
17711,1400.0,16.403019,100.0,8
17712,1575.0,15.163661,100.0,9
17713,875.0,22.304295,100.0,5
17714,3325.0,24.221712,100.0,19
17715,1050.0,15.801221,100.0,6
17716,2625.0,21.027178,100.0,15
17717,1245.0,19.703474,87.5,8
17718,1440.0,12.854291,80.0,10
17719,525.0,2.1372852,100.0,3
17720,350.0,2.000001,100.0,2
17721,6440.0,20.893318,83.72093023255815,43
17722,1050.0,7.2025094,100.0,6
17723,525.0,13.688564,100.0,3
17724,1925.0,19.715136,100.0,11
17725,350.0,1.0727224,100.0,2
17726,1440.0,20.620165,80.0,10
17727,175.0,-10.58816,100.0,1
17728,1420.0,22.835512,88.88888888888889,9
17729,1925.0,15.046627,100.0,11
17730,565.0,18.591972,60.0,5
17731,215.0,4.405192,33.33333333333333,3
17732,4375.0,19.246906,100.0,25
17733,1575.0,19.278723,100.0,9
17734,3850.0,16.202162,100.0,22
17735,895.0,9.035127,83.33333333333334,6
17736,525.0,9.3236475,100.0,3
17737,1245.0,21.44005,87.5,8
17738,1615.0,20.251665,81.81818181818183,11
17739,3385.0,21.748384,86.36363636363636,22
17740,2645.0,19.38168,93.75,16
17741,1400.0,17.360836,100.0,8
17742,1750.0,19.671497,100.0,10
17743,2975.0,20.873999,100.0,17
17744,2820.0,19.950651,94.11764705882352,17
17745,195.0,-8.385065,50.0,2
17746,5525.0,24.001171,86.11111111111111,36
17747,4940.0,22.831028,93.33333333333333,30
17748,7000.0,15.719376,100.0,40
17749,1225.0,23.060364,100.0,7
17750,4415.0,19.169384,92.5925925925926,27
17751,175.0,-11.436596,100.0,1
17752,175.0,-12.478043,100.0,1
17753,175.0,-10.282616,100.0,1
17754,1050.0,11.206765,100.0,6
17755,175.0,-25.999998,100.0,1
17756,350.0,2.000001,100.0,2
17757,1400.0,22.756454,100.0,8
17758,6650.0,20.714228,100.0,38
17759,1225.0,20.482183,100.0,7
17760,700.0,12.105291,100.0,4
17761,4805.0,20.606634,87.09677419354838,31
17762,1945.0,22.959162,91.66666666666666,12
17763,6650.0,15.84498,100.0,38
17764,525.0,14.205033,100.0,3
17765,895.0,13.989476,83.33333333333334,6
17766,1750.0,25.560572,100.0,10
17767,700.0,19.615812,100.0,4
17768,4375.0,26.871965,100.0,25
17769,350.0,0.19143486,100.0,2
17770,1225.0,20.899662,100.0,7
17771,195.0,2.000001,50.0,2
17772,3695.0,23.917213,95.45454545454545,22
17773,1400.0,15.666044,100.0,8
17774,2470.0,24.900244,93.33333333333333,15
17775,700.0,16.0,100.0,4
17776,720.0,16.723217,80.0,5
17777,2645.0,17.856918,93.75,16
17778,3150.0,12.583626,100.0,18
17779,1770.0,24.702675,90.9090909090909,11
17780,935.0,16.738466,62.5,8
17781,4670.0,21.464788,81.25,32
17782,2975.0,14.990642,100.0,17
17783,1925.0,14.960618,100.0,11
17784,1400.0,12.6682625,100.0,8
17785,3850.0,12.93165,100.0,22
17786,525.0,7.0910506,100.0,3
17787,4415.0,16.003527,92.5925925925926,27
17788,1750.0,14.292752,100.0,10
17789,1460.0,24.60819,72.72727272727273,11
17790,175.0,-25.999998,100.0,1
17791,350.0,7.4439964,100.0,2
17792,1400.0,15.077222,100.0,8
17793,1595.0,12.610458,90.0,10
17794,3675.0,20.998604,100.0,21
17795,720.0,18.039276,80.0,5
17796,4725.0,21.909937,100.0,27
17797,175.0,-25.786993,100.0,1
17798,2275.0,17.894676,100.0,13
17799,2800.0,21.43099,100.0,16
17800,175.0,-25.999998,100.0,1
17801,370.0,13.344668,66.66666666666666,3
17802,1400.0,17.33555,100.0,8
17803,2625.0,16.781939,100.0,15
17804,1225.0,11.430277,100.0,7
17805,875.0,16.37843,100.0,5
17806,6145.0,17.763927,97.22222222222221,36
17807,720.0,11.44113,80.0,5
17808,370.0,17.10668,66.66666666666666,3
17809,700.0,14.340546,100.0,4
17810,195.0,-0.5230646,50.0,2
17811,2100.0,18.93524,100.0,12
17812,2800.0,11.531628,100.0,16
17813,2100.0,19.07065,100.0,12
17814,1400.0,14.664934,100.0,8
17815,2975.0,11.263701,100.0,17
17816,370.0,9.8716,66.66666666666666,3
17817,7045.0,19.229551,78.0,50
17818,720.0,13.451688,80.0,5
17819,2275.0,22.467966,100.0,13
17820,700.0,8.982161,100.0,4
17821,1225.0,22.447475,100.0,7
17822,3150.0,17.202888,100.0,18
17823,1400.0,18.508371,100.0,8
17824,700.0,11.51026,100.0,4
17825,2470.0,21.201408,93.33333333333333,15
17826,525.0,11.252597,100.0,3
17827,2450.0,15.622389,100.0,14
17828,1225.0,19.601301,100.0,7
17829,3675.0,18.697607,100.0,21
17830,1050.0,17.068655,100.0,6
17831,1400.0,5.748615,100.0,8
17832,175.0,-24.611305,100.0,1
17833,545.0,6.4705176,75.0,4
17834,175.0,-8.017254,100.0,1
17835,700.0,8.102919,100.0,4
17836,1050.0,10.242469,100.0,6
17837,1770.0,21.260748,90.9090909090909,11
17838,1225.0,21.979761,100.0,7
17839,175.0,-21.271883,100.0,1
17840,1925.0,21.974604,100.0,11
17841,175.0,-15.980142,100.0,1
17842,1770.0,20.921999,90.9090909090909,11
17843,1575.0,17.884136,100.0,9
17844,1090.0,15.647165,75.0,8
17845,1830.0,10.293298,71.42857142857143,14
17846,1050.0,9.194953,100.0,6
17847,875.0,10.392413,100.0,5
17848,565.0,14.818487,60.0,5
17849,1945.0,13.973599,91.66666666666666,12
17850,2100.0,23.100504,100.0,12
17851,1750.0,12.3445,100.0,10
17852,2275.0,12.398287,100.0,13
17853,175.0,-5.54104,100.0,1
17854,700.0,10.125328,100.0,4
17855,1225.0,15.692603,100.0,7
17856,3850.0,17.504606,100.0,22
17857,175.0,-25.999998,100.0,1
17858,1575.0,9.9126005,100.0,9
17859,1050.0,19.926153,100.0,6
17860,5775.0,13.158298,100.0,33
17861,175.0,-25.999998,100.0,1
17862,3715.0,15.043866,91.30434782608695,23
17863,1575.0,17.8769,100.0,9
17864,350.0,2.7995863,100.0,2
17865,2275.0,17.092337,100.0,13
17866,2005.0,22.727499,73.33333333333333,15
17867,1770.0,13.330117,90.9090909090909,11
17868,4415.0,18.975935,92.5925925925926,27
17869,2685.0,14.0875635,83.33333333333334,18
17870,175.0,-13.759199,100.0,1
17871,525.0,6.2362065,100.0,3
17872,2120.0,24.35438,92.3076923076923,13
17873,1400.0,10.286559,100.0,8
17874,700.0,12.040575,100.0,4
17875,1770.0,18.690178,90.9090909090909,11
17876,4550.0,23.012674,100.0,26
17877,720.0,9.597219,80.0,5
17878,6850.0,18.91071,79.16666666666666,48
17879,1945.0,9.477101,91.66666666666666,12
17880,1770.0,7.750421,90.9090909090909,11
17881,350.0,2.000001,100.0,2
17882,350.0,4.1769485,100.0,2
17883,4220.0,17.558043,96.0,25
17884,2625.0,15.186289,100.0,15
17885,350.0,-8.392423,100.0,2
17886,1965.0,11.714598,84.61538461538461,13
17887,2450.0,19.428846,100.0,14
17888,3675.0,21.486053,100.0,21
17889,1575.0,24.123808,100.0,9
17890,1400.0,17.738575,100.0,8
17891,700.0,17.382141,100.0,4
17892,1070.0,9.32376,85.71428571428571,7
17893,2975.0,24.063736,100.0,17
17894,370.0,6.1820645,66.66666666666666,3
17895,2295.0,19.43678,92.85714285714286,14
17896,875.0,8.000319,100.0,5
17897,350.0,4.4128456,100.0,2
17898,4900.0,24.618822,100.0,28
17899,1945.0,13.592277,91.66666666666666,12
17900,2625.0,21.346851,100.0,15
17901,3015.0,20.435577,89.47368421052632,19
17902,2450.0,19.728716,100.0,14
17903,3795.0,20.952065,77.77777777777779,27
17904,1925.0,16.028496,100.0,11
17905,2450.0,13.41307,100.0,14
17906,2275.0,16.230095,100.0,13
17907,1285.0,12.33604,70.0,10
17908,175.0,-8.446609,100.0,1
17909,2840.0,18.667236,88.88888888888889,18
17910,8750.0,19.175003,100.0,50
17911,1635.0,19.723394,75.0,12
17912,2995.0,13.088334,94.44444444444444,18
17913,1575.0,11.362599,100.0,9
17914,2180.0,19.127148,75.0,16
17915,720.0,18.8,80.0,5
17916,2335.0,19.467133,81.25,16
17917,700.0,6.8429894,100.0,4
17918,1595.0,10.718792,90.0,10
17919,370.0,-12.252674,66.66666666666666,3
17920,1945.0,17.469841,91.66666666666666,12
17921,3230.0,10.705363,81.81818181818183,22
17922,1225.0,21.9902,100.0,7
17923,875.0,16.23611,100.0,5
17924,720.0,15.134041,80.0,5
17925,2275.0,21.893888,100.0,13
17926,1245.0,23.967155,87.5,8
17927,2140.0,21.079165,85.71428571428571,14
17928,1050.0,5.4045105,100.0,6
17929,700.0,5.8703065,100.0,4
17930,2275.0,19.560886,100.0,13
17931,370.0,17.705278,66.66666666666666,3
17932,700.0,7.775061,100.0,4
17933,1945.0,16.284727,91.66666666666666,12
17934,3520.0,23.75097,95.23809523809523,21
17935,1225.0,19.578897,100.0,7
17936,2510.0,18.653593,82.35294117647058,17
17937,6205.0,22.59682,89.74358974358975,39
17938,175.0,-23.030033,100.0,1
17939,1070.0,16.02638,85.71428571428571,7
17940,1790.0,18.90828,83.33333333333334,12
17941,175.0,-22.227278,100.0,1
17942,1750.0,20.347836,100.0,10
17943,4025.0,21.465334,100.0,23
17944,175.0,-19.824131,100.0,1
17945,2840.0,22.718384,88.88888888888889,18
17946,6050.0,20.777496,87.17948717948718,39
17947,175.0,-25.999998,100.0,1
17948,7350.0,23.499128,100.0,42
17949,2100.0,20.320494,100.0,12
17950,2490.0,14.88684,87.5,16
17951,3325.0,19.159397,100.0,19
17952,875.0,17.283161,100.0,5
17953,3015.0,22.027205,89.47368421052632,19
17954,3600.0,16.172396,80.0,25
17955,175.0,-25.999998,100.0,1
17956,525.0,6.477547,100.0,3
17957,2100.0,19.35186,100.0,12
17958,2100.0,20.680382,100.0,12
17959,1050.0,14.080903,100.0,6
17960,1925.0,25.30431,100.0,11
17961,1925.0,16.562773,100.0,11
17962,525.0,1.5006943,100.0,3
17963,5620.0,20.376913,96.96969696969697,33
17964,2275.0,26.029697,100.0,13
17965,175.0,-11.472617,100.0,1
17966,3150.0,19.458406,100.0,18
17967,700.0,17.697218,100.0,4
17968,175.0,-17.214558,100.0,1
17969,875.0,17.027111,100.0,5
17970,1400.0,14.139457,100.0,8
17971,2450.0,20.30609,100.0,14
17972,700.0,13.859131,100.0,4
17973,350.0,-4.3441668,100.0,2
17974,2005.0,20.287407,73.33333333333333,15
17975,2685.0,20.578234,83.33333333333334,18
17976,5600.0,25.25248,100.0,32
17977,2665.0,15.987358,88.23529411764706,17
17978,3520.0,8.809179,95.23809523809523,21
17979,1420.0,15.888774,88.88888888888889,9
17980,2335.0,18.191772,81.25,16
17981,565.0,7.208525,60.0,5
17982,1070.0,18.773731,85.71428571428571,7
17983,6650.0,19.713839,100.0,38
17984,1225.0,19.141867,100.0,7
17985,1925.0,20.545923,100.0,11
17986,370.0,6.5557423,66.66666666666666,3
17987,7215.0,17.89283,95.34883720930233,43
17988,3695.0,25.8663,95.45454545454545,22
17989,1945.0,15.233386,91.66666666666666,12
17990,1110.0,17.406654,66.66666666666666,9
17991,2800.0,20.118885,100.0,16
17992,1225.0,11.562844,100.0,7
17993,3055.0,25.328602,80.95238095238095,21
17994,6495.0,23.580399,97.36842105263158,38
17995,2975.0,17.411514,100.0,17
17996,6650.0,22.385387,100.0,38
17997,875.0,12.853038,100.0,5
17998,175.0,-9.145785,100.0,1
17999,2800.0,18.794598,100.0,16
18000,1110.0,19.550596,66.66666666666666,9
18001,3850.0,24.245861,100.0,22
18002,875.0,16.100906,100.0,5
18003,350.0,7.1573653,100.0,2
18004,525.0,6.5154557,100.0,3
18005,1575.0,16.397255,100.0,9
18006,350.0,1.5893602,100.0,2
18007,3695.0,20.047218,95.45454545454545,22
18008,2100.0,18.12111,100.0,12
18009,1400.0,22.111153,100.0,8
18010,4375.0,24.556513,100.0,25
18011,3675.0,20.51061,100.0,21
18012,2450.0,27.490152,100.0,14
18013,700.0,7.470307,100.0,4
18014,2685.0,25.705538,83.33333333333334,18
18015,175.0,-5.4152346,100.0,1
18016,720.0,7.7871795,80.0,5
18017,525.0,11.333333,100.0,3
18018,1265.0,24.411152,77.77777777777779,9
18019,7525.0,21.919237,100.0,43
18020,2450.0,20.006804,100.0,14
18021,3675.0,21.162851,100.0,21
18022,175.0,-25.999998,100.0,1
18023,1070.0,14.320941,85.71428571428571,7
18024,1400.0,21.154533,100.0,8
18025,350.0,2.1027198,100.0,2
18026,2820.0,20.097319,94.11764705882352,17
18027,5485.0,22.386473,91.17647058823529,34
18028,1985.0,22.12659,78.57142857142857,14
18029,545.0,14.829176,75.0,4
18030,350.0,10.552364,100.0,2
18031,1750.0,13.104703,100.0,10
18032,3150.0,12.213757,100.0,18
18033,875.0,16.94432,100.0,5
18034,5465.0,20.746607,93.93939393939394,33
18035,2100.0,24.139612,100.0,12
18036,585.0,14.942497,50.0,6
18037,1810.0,13.86827,76.92307692307693,13
18038,3520.0,19.006231,95.23809523809523,21
18039,2450.0,17.56971,100.0,14
18040,2685.0,21.964293,83.33333333333334,18
18041,1750.0,11.928559,100.0,10
18042,2450.0,20.556196,100.0,14
18043,525.0,17.311697,100.0,3
18044,3325.0,24.053116,100.0,19
18045,1750.0,12.424861,100.0,10
18046,175.0,-19.822575,100.0,1
18047,1925.0,24.300905,100.0,11
18048,1750.0,17.952066,100.0,10
18049,1400.0,21.45615,100.0,8
18050,525.0,8.881243,100.0,3
18051,525.0,13.79304,100.0,3
18052,2800.0,22.946985,100.0,16
18053,4260.0,16.513268,88.88888888888889,27
18054,875.0,10.689044,100.0,5
18055,525.0,11.78894,100.0,3
18056,1575.0,23.413588,100.0,9
18057,2625.0,21.81856,100.0,15
18058,1225.0,18.750422,100.0,7
18059,525.0,-1.9668446,100.0,3
18060,5775.0,22.034857,100.0,33
18061,545.0,5.260352,75.0,4
18062,1750.0,17.9277,100.0,10
18063,1400.0,14.463324,100.0,8
18064,2450.0,17.479906,100.0,14
18065,195.0,-21.73379,50.0,2
18066,5075.0,17.376816,100.0,29
18067,1050.0,18.391134,100.0,6
18068,3500.0,20.343418,100.0,20
18069,350.0,-12.760262,100.0,2
18070,3695.0,21.300432,95.45454545454545,22
18071,1575.0,19.18443,100.0,9
18072,350.0,11.833338,100.0,2
18073,1400.0,21.283325,100.0,8
18074,2140.0,18.1132,85.71428571428571,14
18075,215.0,-1.9249859,33.33333333333333,3
18076,175.0,-17.328411,100.0,1
18077,565.0,16.752522,60.0,5
18078,2975.0,17.007643,100.0,17
18079,5310.0,23.591034,90.9090909090909,33
18080,350.0,0.253376,100.0,2
18081,1050.0,17.508663,100.0,6
18082,525.0,12.091801,100.0,3
18083,2880.0,16.855137,80.0,20
18084,2275.0,17.819208,100.0,13
18085,1925.0,14.863799,100.0,11
18086,1245.0,10.743428,87.5,8
18087,1400.0,14.614715,100.0,8
18088,1225.0,19.66635,100.0,7
18089,1050.0,14.637292,100.0,6
18090,1575.0,25.28615,100.0,9
18091,175.0,-25.999998,100.0,1
18092,525.0,-2.856839,100.0,3
18093,3500.0,18.792374,100.0,20
18094,1225.0,15.609009,100.0,7
18095,1750.0,16.637321,100.0,10
18096,545.0,10.479027,75.0,4
18097,1050.0,13.989337,100.0,6
18098,1400.0,16.875978,100.0,8
18099,1050.0,17.47885,100.0,6
18100,5250.0,23.354464,100.0,30
18101,1050.0,17.798796,100.0,6
18102,700.0,14.260246,100.0,4
18103,175.0,-20.696867,100.0,1
18104,1770.0,18.318718,90.9090909090909,11
18105,3870.0,19.510967,95.65217391304348,23
18106,350.0,3.2969933,100.0,2
18107,2140.0,15.733047,85.71428571428571,14
18108,1400.0,13.690655,100.0,8
18109,2975.0,23.003246,100.0,17
18110,350.0,-3.4215145,100.0,2
18111,1050.0,12.153171,100.0,6
18112,350.0,7.9721627,100.0,2
18113,1245.0,17.678474,87.5,8
18114,1750.0,14.70401,100.0,10
18115,525.0,0.8795617,100.0,3
18116,2005.0,19.89432,73.33333333333333,15
18117,1420.0,21.52944,88.88888888888889,9
18118,2450.0,10.661676,100.0,14
18119,1225.0,4.9488635,100.0,7
18120,1090.0,22.573566,75.0,8
18121,350.0,-1.2889357,100.0,2
18122,2625.0,11.53302,100.0,15
18123,1925.0,22.535822,100.0,11
18124,175.0,-25.999998,100.0,1
18125,2100.0,16.169146,100.0,12
18126,2025.0,22.058746,68.75,16
18127,350.0,2.000001,100.0,2
18128,8750.0,23.158411,100.0,50
18129,2820.0,21.03958,94.11764705882352,17
18130,1770.0,17.472126,90.9090909090909,11
18131,525.0,-2.462141,100.0,3
18132,1245.0,7.180813,87.5,8
18133,370.0,14.786983,66.66666666666666,3
18134,1575.0,22.411745,100.0,9
18135,350.0,-13.181457,100.0,2
18136,1440.0,19.50605,80.0,10
18137,1225.0,18.16978,100.0,7
18138,1400.0,7.201356,100.0,8
18139,525.0,5.446819,100.0,3
18140,4200.0,19.448875,100.0,24
18141,350.0,7.7404323,100.0,2
18142,1925.0,15.812967,100.0,11
18143,1635.0,20.734194,75.0,12
18144,525.0,13.0453615,100.0,3
18145,1070.0,18.427158,85.71428571428571,7
18146,3540.0,10.345086,90.9090909090909,22
18147,175.0,-5.1729817,100.0,1
18148,1225.0,20.071873,100.0,7
18149,350.0,7.359353,100.0,2
18150,4650.0,22.062069,83.87096774193549,31
18151,1790.0,13.886161,83.33333333333334,12
18152,3015.0,21.720669,89.47368421052632,19
18153,175.0,-6.9658957,100.0,1
18154,720.0,12.899956,80.0,5
18155,350.0,2.000001,100.0,2
18156,1420.0,14.343672,88.88888888888889,9
18157,720.0,15.1371975,80.0,5
18158,2490.0,16.391098,87.5,16
18159,195.0,-7.130204,50.0,2
18160,1050.0,9.337059,100.0,6
18161,175.0,-6.762239,100.0,1
18162,175.0,-9.395416,100.0,1
18163,175.0,-25.999998,100.0,1
18164,2450.0,17.46993,100.0,14
18165,2625.0,21.03304,100.0,15
18166,350.0,-7.2540054,100.0,2
18167,4980.0,15.970438,87.5,32
18168,175.0,-24.779974,100.0,1
18169,20.0,-20.627342,0.0,1
18170,4200.0,17.194824,100.0,24
18171,1790.0,22.103872,83.33333333333334,12
18172,6535.0,19.80071,92.5,40
18173,720.0,9.9794235,80.0,5
18174,2800.0,15.4326515,100.0,16
18175,700.0,8.431061,100.0,4
18176,175.0,-11.021116,100.0,1
18177,2275.0,26.21273,100.0,13
18178,2335.0,21.09274,81.25,16
18179,350.0,4.130783,100.0,2
18180,175.0,-25.999998,100.0,1
18181,700.0,12.960102,100.0,4
18182,3500.0,25.164722,100.0,20
18183,3930.0,20.74118,84.61538461538461,26
18184,1400.0,10.573919,100.0,8
18185,1750.0,15.334579,100.0,10
18186,700.0,4.4685464,100.0,4
18187,1750.0,19.68455,100.0,10
18188,2295.0,25.748903,92.85714285714286,14
18189,525.0,18.145441,100.0,3
18190,875.0,11.047247,100.0,5
18191,1050.0,16.204721,100.0,6
18192,175.0,-25.999998,100.0,1
18193,2625.0,14.998952,100.0,15
18194,1595.0,17.554556,90.0,10
18195,525.0,7.600722,100.0,3
18196,2880.0,21.676264,80.0,20
18197,1225.0,13.909999,100.0,7
18198,545.0,16.26854,75.0,4
18199,525.0,2.863676,100.0,3
18200,1635.0,23.179426,75.0,12
18201,700.0,16.0,100.0,4
18202,1050.0,22.487566,100.0,6
18203,1050.0,8.72992,100.0,6
18204,1925.0,17.24399,100.0,11
18205,1400.0,13.411583,100.0,8
18206,175.0,-25.999998,100.0,1
18207,350.0,10.536224,100.0,2
18208,1750.0,18.730108,100.0,10
18209,3325.0,16.991385,100.0,19
18210,525.0,14.282646,100.0,3
18211,1675.0,15.587451,64.28571428571429,14
18212,6400.0,14.827408,87.8048780487805,41
18213,2470.0,15.031903,93.33333333333333,15
18214,4395.0,16.21751,96.15384615384616,26
18215,915.0,18.307055,71.42857142857143,7
18216,740.0,12.1245985,66.66666666666666,6
18217,3250.0,20.456932,78.26086956521739,23
18218,1225.0,5.3612366,100.0,7
18219,175.0,-16.699814,100.0,1
18220,6710.0,22.68618,92.6829268292683,41
18221,2450.0,20.19433,100.0,14
18222,1265.0,9.060399,77.77777777777779,9
18223,4375.0,21.455673,100.0,25
18224,1575.0,20.816353,100.0,9
18225,700.0,2.4444377,100.0,4
18226,6070.0,17.43739,85.0,40
18227,215.0,9.603315,33.33333333333333,3
18228,4375.0,20.534912,100.0,25
18229,2685.0,17.743526,83.33333333333334,18
18230,875.0,20.300224,100.0,5
18231,5445.0,19.899391,96.875,32
18232,875.0,15.584065,100.0,5
18233,1635.0,18.44876,75.0,12
18234,4825.0,25.84985,84.375,32
18235,1225.0,17.959831,100.0,7
18236,1225.0,22.288334,100.0,7
18237,350.0,11.706895,100.0,2
18238,2120.0,14.990742,92.3076923076923,13
